Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-04-09T04:00:00.000Z,343.1499938965,348.8800048828,337.25,345.6199951172,62164000,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-10T04:00:00.000Z,346.2900085449,350.3599853516,342.7399902344,348.950012207,51336000,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-13T04:00:00.000Z,350.0700073242,356.3500061035,348.5700073242,352.4200134277,53617500,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-14T04:00:00.000Z,357.6700134277,367.6300048828,354.7699890137,364.200012207,59979600,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-15T04:00:00.000Z,366.8299865723,394.6499938965,362.5,391.950012207,113810400,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-16T04:00:00.000Z,393.8099975586,394.0599975586,381.799987793,388.8999938965,63515100,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-17T04:00:00.000Z,395.9200134277,409.2799987793,391.6499938965,400.6199951172,90640000,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-20T04:00:00.000Z,402.5799865723,406.799987793,388.3299865723,392.5,64603900,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-21T04:00:00.000Z,393.0,393.950012207,385.2200012207,386.4200134277,50530600,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-22T04:00:00.000Z,387.5700073242,393.0100097656,385.299987793,387.5100097656,62362800,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-23T04:00:00.000Z,375.2799987793,386.0,368.3900146484,373.7200012207,93969500,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-24T04:00:00.000Z,373.5,382.7600097656,370.7300109863,376.299987793,62893300,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-27T04:00:00.000Z,372.0899963379,380.7799987793,364.0199890137,378.6700134277,66735800,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-28T04:00:00.000Z,374.6799926758,382.2900085449,372.5400085449,376.0199890137,50864400,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-29T04:00:00.000Z,375.3999938965,376.3999938965,370.0400085449,372.799987793,45384800,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-04-30T04:00:00.000Z,372.75,384.75,368.1700134277,381.6300048828,51076000,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-01T04:00:00.000Z,382.4899902344,397.8200073242,378.799987793,390.8200073242,65338300,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-04T04:00:00.000Z,390.2300109863,394.6400146484,384.799987793,392.5100097656,48765100,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-05T04:00:00.000Z,395.1900024414,402.1199951172,389.0,389.3699951172,47780600,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-06T04:00:00.000Z,386.25,401.6799926758,384.0199890137,398.7300109863,53465400,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-07T04:00:00.000Z,407.4800109863,415.8299865723,402.1199951172,411.7900085449,64294200,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-08T04:00:00.000Z,416.4800109863,431.200012207,416.3900146484,428.3500061035,65050000,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-11T04:00:00.000Z,422.1600036621,449.1600036621,416.799987793,445.0,78376100,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-12T04:00:00.000Z,441.4100036621,447.799987793,422.2600097656,433.450012207,60569300,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-13T04:00:00.000Z,436.6700134277,453.3999938965,430.2099914551,445.2699890137,68283200,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-14T04:00:00.000Z,446.4899902344,451.9800109863,441.1600036621,443.299987793,46070400,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-15T04:00:00.000Z,433.9800109863,434.6600036621,422.0,422.2399902344,52688700,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
2026-05-18T04:00:00.000Z,419.2699890137,421.1300048828,405.3299865723,409.9899902344,52474200,0.0,0.0,TSLA,特斯拉,"Tesla, Inc.",USD
