Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-05-20T04:00:00.000Z,260.049987793,265.5799865723,259.5299987793,265.0100097656,34933200,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-05-21T04:00:00.000Z,263.5,269.4899902344,261.3699951172,268.4599914551,36591700,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-05-22T04:00:00.000Z,268.6600036621,269.7900085449,266.2399902344,266.3200073242,27535500,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-05-26T04:00:00.000Z,267.9400024414,269.299987793,262.0700073242,265.2900085449,38028100,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-05-27T04:00:00.000Z,266.1499938965,272.4100036621,265.700012207,271.8500061035,40061900,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-05-28T04:00:00.000Z,272.2699890137,274.5,267.4400024414,274.0,40630400,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-05-29T04:00:00.000Z,271.2900085449,274.75,269.6400146484,270.6400146484,54749600,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-06-01T04:00:00.000Z,266.2900085449,266.6300048828,260.700012207,261.2600097656,53604400,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-06-02T04:00:00.000Z,257.1600036621,261.200012207,254.3699951172,256.5199890137,41811000,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-06-03T04:00:00.000Z,254.6999969482,257.0899963379,247.7100067139,250.0200042725,51394200,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-06-04T04:00:00.000Z,253.1199951172,255.8300018311,251.75,253.7899932861,35609800,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
2026-06-05T04:00:00.000Z,254.2599945068,256.3800048828,245.7799987793,246.0299987793,55498100,0.0,0.0,AMZN,亚马逊,"Amazon.Com, Inc.",NA
