Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-05-20T04:00:00.000Z,387.700012207,393.8599853516,382.8999938965,388.9100036621,31744400,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-05-21T04:00:00.000Z,385.700012207,392.5,383.0199890137,387.6600036621,24852800,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-05-22T04:00:00.000Z,387.3500061035,388.7399902344,381.7699890137,382.9700012207,20442100,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-05-26T04:00:00.000Z,384.5100097656,389.2600097656,382.6000061035,388.8800048828,27747400,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-05-27T04:00:00.000Z,386.6700134277,393.8800048828,385.8999938965,388.8299865723,23087300,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-05-28T04:00:00.000Z,388.0,391.8699951172,385.1600036621,390.1300048828,24357500,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-05-29T04:00:00.000Z,385.2399902344,385.2399902344,378.4599914551,380.3399963379,44415800,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-06-01T04:00:00.000Z,376.5199890137,378.5599975586,373.5199890137,376.3699951172,28672100,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-06-02T04:00:00.000Z,366.5899963379,373.5400085449,358.4400024414,361.8500061035,50412300,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-06-03T04:00:00.000Z,362.0299987793,366.450012207,358.0799865723,358.9899902344,55441600,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-06-04T04:00:00.000Z,358.8999938965,373.25,358.2099914551,372.1900024414,44055500,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
2026-06-05T04:00:00.000Z,366.3399963379,372.0799865723,364.1199951172,368.5299987793,37375600,0.0,0.0,GOOGL,谷歌A,Alphabet Inc.,USD
