Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-03-06T05:00:00.000Z,284.8820462821,288.5134555978,282.2654325281,288.006072998,13496500,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-09T04:00:00.000Z,284.0463393066,289.6178322446,279.0220641888,288.4438476562,12241100,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-10T04:00:00.000Z,287.8170339207,291.259408177,285.7177615952,287.2598876953,8344900,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-11T04:00:00.000Z,287.3394705123,289.0009807721,283.4095704892,286.0560302734,10205000,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-12T04:00:00.000Z,281.3899235601,282.4345955757,277.6789347371,281.4496459961,13760500,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-13T04:00:00.000Z,283.2205743772,285.7277324979,281.5093307945,281.9968261719,9091200,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-16T04:00:00.000Z,284.8820486252,287.797122756,283.1608462776,284.7029724121,8149000,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-17T04:00:00.000Z,287.5285022187,290.2744588763,284.4940440115,285.4292602539,8961200,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-18T04:00:00.000Z,285.3695321542,287.9364125514,283.6682474756,286.2749023438,10057000,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-19T04:00:00.000Z,285.4193072234,288.0359209952,283.1708046765,286.5037536621,9846700,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-20T04:00:00.000Z,286.613171325,289.2297850268,283.8174814152,285.1009216309,22436500,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-23T04:00:00.000Z,292.8114588484,294.2441292269,286.5037438805,288.4338684082,11470800,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-24T04:00:00.000Z,284.7129342935,293.9755285514,283.9169894006,290.9111938477,11092300,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-25T04:00:00.000Z,292.6522795073,296.124530229,290.9509947626,293.9158325195,12188200,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-26T04:00:00.000Z,291.0902559049,293.4879885419,289.249699847,290.1749572754,8669200,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-27T04:00:00.000Z,287.6678125985,288.6328445426,280.3154253768,281.3998718262,9873300,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-30T04:00:00.000Z,283.2901966007,285.7874262992,280.8924638105,282.3251342773,11734400,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-03-31T04:00:00.000Z,287.0012007454,293.5676016488,283.4991344325,292.6622314453,12956900,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-01T04:00:00.000Z,293.8859963972,297.199027892,291.4186127226,293.8760375977,11267200,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-02T04:00:00.000Z,290.4237002119,294.1148016905,287.2499401451,293.1000061035,6669300,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-06T04:00:00.000Z,294.0599975586,296.8299865723,293.200012207,295.450012207,7142600,1.5,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-07T04:00:00.000Z,293.1400146484,298.1799926758,292.700012207,297.3999938965,7849100,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-08T04:00:00.000Z,307.9700012207,311.2600097656,305.3299865723,307.9700012207,10590200,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-09T04:00:00.000Z,306.950012207,311.2600097656,306.1099853516,310.3299865723,6586600,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-10T04:00:00.000Z,310.0,310.3500061035,306.7200012207,309.8699951172,6069700,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-13T04:00:00.000Z,307.4700012207,313.7399902344,305.4599914551,313.6799926758,8318200,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-14T04:00:00.000Z,309.8200073242,314.3200073242,308.8699951172,311.1199951172,11455500,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-15T04:00:00.000Z,313.950012207,314.2399902344,304.2600097656,305.9299926758,9885800,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-16T04:00:00.000Z,305.3500061035,309.950012207,305.200012207,309.950012207,8208600,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-17T04:00:00.000Z,312.4700012207,314.8999938965,310.0899963379,310.2900085449,11082400,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-20T04:00:00.000Z,310.8500061035,317.1300048828,310.3699951172,316.9899902344,10772000,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-21T04:00:00.000Z,317.4899902344,320.2399902344,312.75,313.0,7084300,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-22T04:00:00.000Z,314.8500061035,315.1499938965,311.9400024414,313.0199890137,5545900,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-23T04:00:00.000Z,313.5199890137,314.9899902344,308.8900146484,311.6900024414,6969700,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-04-24T04:00:00.000Z,311.1499938965,311.1499938965,307.8900146484,308.2799987793,5215300,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
