Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-05-20T04:00:00.000Z,169.2299957275,171.4799957275,168.3699951172,170.7299957275,10524700,0.0,0.0,0.0,XLI,NA,NA,USD
2026-05-21T04:00:00.000Z,169.8099975586,171.3000030518,168.9100036621,170.5299987793,8535000,0.0,0.0,0.0,XLI,NA,NA,USD
2026-05-22T04:00:00.000Z,171.75,172.8800048828,170.4199981689,171.7700042725,6910500,0.0,0.0,0.0,XLI,NA,NA,USD
2026-05-26T04:00:00.000Z,173.1900024414,174.7799987793,172.8699951172,174.3000030518,6797700,0.0,0.0,0.0,XLI,NA,NA,USD
2026-05-27T04:00:00.000Z,174.5399932861,174.8600006104,173.4700012207,174.3000030518,7413200,0.0,0.0,0.0,XLI,NA,NA,USD
2026-05-28T04:00:00.000Z,173.4900054932,174.7100067139,172.0599975586,173.8000030518,8669000,0.0,0.0,0.0,XLI,NA,NA,USD
2026-05-29T04:00:00.000Z,173.5700073242,173.8800048828,172.3699951172,173.1300048828,7054700,0.0,0.0,0.0,XLI,NA,NA,USD
2026-06-01T04:00:00.000Z,171.5899963379,172.8600006104,170.3899993896,172.3999938965,8235000,0.0,0.0,0.0,XLI,NA,NA,USD
2026-06-02T04:00:00.000Z,172.9400024414,174.5,172.3699951172,174.1900024414,8663800,0.0,0.0,0.0,XLI,NA,NA,USD
2026-06-03T04:00:00.000Z,173.7299957275,176.1000061035,173.5500030518,174.0500030518,6900600,0.0,0.0,0.0,XLI,NA,NA,USD
2026-06-04T04:00:00.000Z,174.9299926758,176.4799957275,174.2799987793,176.1600036621,6670100,0.0,0.0,0.0,XLI,NA,NA,USD
2026-06-05T04:00:00.000Z,175.6100006104,176.3699951172,173.4799957275,174.1799926758,8892800,0.0,0.0,0.0,XLI,NA,NA,USD
