Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-05-20T04:00:00.000Z,296.700012207,302.9299926758,293.6700134277,301.9800109863,9327000,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-05-21T04:00:00.000Z,301.2300109863,303.9800109863,300.2099914551,303.0,7874400,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-05-22T04:00:00.000Z,304.6799926758,307.450012207,303.8399963379,306.3800048828,5973900,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-05-26T04:00:00.000Z,308.4899902344,309.9299926758,305.4400024414,306.7399902344,7725400,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-05-27T04:00:00.000Z,305.0,305.8999938965,295.75,299.2799987793,11779200,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-05-28T04:00:00.000Z,297.5700073242,301.0700073242,295.75,296.7300109863,9757700,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-05-29T04:00:00.000Z,296.3999938965,299.8800048828,295.200012207,299.3099975586,13969000,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-06-01T04:00:00.000Z,297.6900024414,299.549987793,295.2699890137,296.5799865723,7930000,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-06-02T04:00:00.000Z,296.5,302.0700073242,295.2699890137,300.9599914551,8296200,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-06-03T04:00:00.000Z,299.9200134277,301.9599914551,296.5599975586,300.8500061035,7003900,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-06-04T04:00:00.000Z,305.7399902344,312.9100036621,304.4400024414,310.8900146484,10345200,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
2026-06-05T04:00:00.000Z,314.2900085449,315.0,309.6000061035,312.3699951172,9115400,0.0,0.0,JPM,摩根大通,Jpmorgan Chase & Co.,USD
