Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-05-20T04:00:00.000Z,51.2299995422,51.7099990845,50.7799987793,51.6599998474,42148400,0.0,0.0,0.0,XLF,NA,NA,USD
2026-05-21T04:00:00.000Z,51.4599990845,51.8300018311,51.2099990845,51.7299995422,33344200,0.0,0.0,0.0,XLF,NA,NA,USD
2026-05-22T04:00:00.000Z,51.9000015259,52.1699981689,51.8400001526,51.9399986267,23308000,0.0,0.0,0.0,XLF,NA,NA,USD
2026-05-26T04:00:00.000Z,52.0,52.2299995422,51.7200012207,51.8499984741,24530200,0.0,0.0,0.0,XLF,NA,NA,USD
2026-05-27T04:00:00.000Z,51.7400016785,51.9900016785,51.2999992371,51.4199981689,45239100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-05-28T04:00:00.000Z,51.1899986267,51.5,51.0200004578,51.2700004578,40564600,0.0,0.0,0.0,XLF,NA,NA,USD
2026-05-29T04:00:00.000Z,51.2799987793,51.7900009155,51.1699981689,51.5800018311,34240300,0.0,0.0,0.0,XLF,NA,NA,USD
2026-06-01T04:00:00.000Z,51.2299995422,51.5999984741,51.1899986267,51.4300003052,34507600,0.0,0.0,0.0,XLF,NA,NA,USD
2026-06-02T04:00:00.000Z,51.2299995422,51.6599998474,50.9799995422,51.4599990845,30988800,0.0,0.0,0.0,XLF,NA,NA,USD
2026-06-03T04:00:00.000Z,51.1399993896,51.1599998474,50.5200004578,50.8699989319,44906700,0.0,0.0,0.0,XLF,NA,NA,USD
2026-06-04T04:00:00.000Z,51.5400009155,52.2999992371,51.4799995422,52.1899986267,57368100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-06-05T04:00:00.000Z,52.3800010681,52.4799995422,52.0600013733,52.2999992371,42051800,0.0,0.0,0.0,XLF,NA,NA,USD
