Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-05-20T04:00:00.000Z,147.5399932861,148.0200042725,146.2899932861,147.1300048828,10527900,0.0,0.0,0.0,XLV,NA,NA,USD
2026-05-21T04:00:00.000Z,146.8999938965,148.3000030518,145.8399963379,148.1499938965,7157000,0.0,0.0,0.0,XLV,NA,NA,USD
2026-05-22T04:00:00.000Z,149.0899963379,150.3200073242,149.0,149.8899993896,6915200,0.0,0.0,0.0,XLV,NA,NA,USD
2026-05-26T04:00:00.000Z,149.9499969482,150.3000030518,148.4400024414,148.5099945068,6590400,0.0,0.0,0.0,XLV,NA,NA,USD
2026-05-27T04:00:00.000Z,148.6900024414,150.1999969482,148.2799987793,148.7899932861,10062500,0.0,0.0,0.0,XLV,NA,NA,USD
2026-05-28T04:00:00.000Z,149.1499938965,151.3500061035,149.1100006104,150.8800048828,10397400,0.0,0.0,0.0,XLV,NA,NA,USD
2026-05-29T04:00:00.000Z,150.8500061035,151.0399932861,149.1000061035,149.4700012207,13195800,0.0,0.0,0.0,XLV,NA,NA,USD
2026-06-01T04:00:00.000Z,148.5200042725,148.8800048828,147.2599945068,147.8399963379,12582900,0.0,0.0,0.0,XLV,NA,NA,USD
2026-06-02T04:00:00.000Z,146.75,147.2700042725,145.3099975586,146.3999938965,12024300,0.0,0.0,0.0,XLV,NA,NA,USD
2026-06-03T04:00:00.000Z,146.1600036621,148.0500030518,146.0700073242,147.5500030518,9836000,0.0,0.0,0.0,XLV,NA,NA,USD
2026-06-04T04:00:00.000Z,150.3800048828,152.5399932861,150.2899932861,152.0800018311,14051800,0.0,0.0,0.0,XLV,NA,NA,USD
2026-06-05T04:00:00.000Z,153.3800048828,154.6999969482,152.9199981689,153.0099945068,20714200,0.0,0.0,0.0,XLV,NA,NA,USD
