Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-05-20T04:00:00.000Z,44.6599998474,44.8600006104,44.4099998474,44.5099983215,17584800,0.0,0.0,0.0,XLU,NA,NA,NA
2026-05-21T04:00:00.000Z,44.5499992371,45.0099983215,44.4399986267,45.0,18781100,0.0,0.0,0.0,XLU,NA,NA,NA
2026-05-22T04:00:00.000Z,45.0600013733,45.4399986267,44.9199981689,45.3499984741,15187100,0.0,0.0,0.0,XLU,NA,NA,NA
2026-05-26T04:00:00.000Z,45.5900001526,45.6399993896,45.3300018311,45.3300018311,13738200,0.0,0.0,0.0,XLU,NA,NA,NA
2026-05-27T04:00:00.000Z,45.25,45.3699989319,44.9500007629,45.1399993896,16869400,0.0,0.0,0.0,XLU,NA,NA,NA
2026-05-28T04:00:00.000Z,45.0299987793,45.2700004578,44.5800018311,44.6300010681,19383000,0.0,0.0,0.0,XLU,NA,NA,NA
2026-05-29T04:00:00.000Z,44.6699981689,44.7200012207,44.25,44.4199981689,23048500,0.0,0.0,0.0,XLU,NA,NA,NA
2026-06-01T04:00:00.000Z,43.9000015259,43.9599990845,43.0699996948,43.0999984741,31206300,0.0,0.0,0.0,XLU,NA,NA,NA
2026-06-02T04:00:00.000Z,43.2099990845,43.9599990845,43.1800003052,43.9000015259,27366300,0.0,0.0,0.0,XLU,NA,NA,NA
2026-06-03T04:00:00.000Z,43.9599990845,44.4799995422,43.6800003052,43.7099990845,21948600,0.0,0.0,0.0,XLU,NA,NA,NA
2026-06-04T04:00:00.000Z,43.8699989319,44.1100006104,43.3400001526,43.9399986267,18216500,0.0,0.0,0.0,XLU,NA,NA,NA
2026-06-05T04:00:00.000Z,44.0400009155,44.6199989319,43.9700012207,44.3499984741,21347200,0.0,0.0,0.0,XLU,NA,NA,NA
