Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-05-20T04:00:00.000Z,141.4499969482,143.2200012207,140.6199951172,142.4400024414,8375600,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-05-21T04:00:00.000Z,141.8800048828,143.7200012207,140.0899963379,143.3999938965,6297300,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-05-22T04:00:00.000Z,143.8699951172,144.6399993896,143.5299987793,144.4400024414,4616700,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-05-26T04:00:00.000Z,144.5099945068,145.6100006104,142.5299987793,142.9600067139,8157200,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-05-27T04:00:00.000Z,143.4600067139,148.5399932861,143.4600067139,147.4900054932,10048900,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-05-28T04:00:00.000Z,146.6999969482,146.6999969482,145.0099945068,145.9100036621,10196700,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-05-29T04:00:00.000Z,145.5200042725,145.6399993896,143.1999969482,143.5599975586,12355800,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-06-01T04:00:00.000Z,141.5200042725,141.8200073242,138.8600006104,140.2799987793,11093800,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-06-02T04:00:00.000Z,140.1199951172,141.1199951172,139.0299987793,140.8200073242,9599500,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-06-03T04:00:00.000Z,140.9299926758,142.4499969482,140.0,140.1900024414,9351000,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-06-04T04:00:00.000Z,142.6999969482,143.1399993896,139.8899993896,140.7799987793,8194000,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
2026-06-05T04:00:00.000Z,142.2200012207,148.2299957275,141.8000030518,146.5399932861,10958700,0.0,0.0,PG,宝洁,The Procter & Gamble Company,USD
