Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-03-06T05:00:00.000Z,469.0400085449,475.4599914551,467.0700073242,473.5100097656,10489800,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-09T04:00:00.000Z,468.0899963379,472.6799926758,464.7900085449,472.5299987793,8829800,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-10T04:00:00.000Z,479.7399902344,481.3099975586,474.2099914551,477.8599853516,9616800,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-11T04:00:00.000Z,476.1300048828,477.450012207,473.1300048828,476.2399902344,7522900,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-12T04:00:00.000Z,475.0199890137,475.0199890137,466.6000061035,466.8800048828,11900600,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-13T04:00:00.000Z,469.3099975586,470.1000061035,460.2200012207,460.8399963379,11741600,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-16T04:00:00.000Z,461.2699890137,462.799987793,456.9100036621,460.4299926758,8964100,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-17T04:00:00.000Z,460.5100097656,462.2099914551,456.8699951172,459.2699890137,7610100,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-18T04:00:00.000Z,446.6600036621,450.0599975586,444.3900146484,444.7399902344,18375600,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-19T04:00:00.000Z,420.3599853516,428.2699890137,416.799987793,426.4100036621,30206000,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-20T04:00:00.000Z,428.0899963379,428.5899963379,411.2300109863,413.3800048828,27204900,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-23T04:00:00.000Z,405.1199951172,414.5400085449,399.6400146484,404.0400085449,36796800,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-24T04:00:00.000Z,400.2399902344,407.2900085449,399.200012207,404.1300048828,17478500,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-25T04:00:00.000Z,419.7099914551,420.6600036621,412.25,416.2900085449,15713200,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-26T04:00:00.000Z,408.5299987793,411.3699951172,400.2600097656,400.6400146484,15756300,0.0,0.0,0.0,GLD,NA,NA,NA
2026-03-27T04:00:00.000Z,406.200012207,418.3999938965,405.4100036621,414.700012207,16580700,0.0,0.0,0.0,GLD,NA,NA,NA
