address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,shortName,longName,marketState,displayName,trailingPegRatio
One Valero Way,San Antonio,TX,78249,United States,210 345 2000,https://www.valero.com,Oil & Gas Refining & Marketing,oil-gas-refining-marketing,Oil & Gas Refining & Marketing,Energy,energy,Energy,"Valero Energy Corporation manufactures, markets, and sells petroleum-based and low-carbon liquid transportation fuels and petrochemical products in the United States, Canada, the United Kingdom, Ireland, Latin America, Mexico, Peru, and internationally. It operates through three segments: Refining, Renewable Diesel, and Ethanol. The company produces California Reformulated Gasoline Blendstock for Oxygenate Blending (CARBOB) and Conventional Blendstock for Oxygenate Blending (CBOB) gasolines, CARB diesel, diesel, jet fuel, heating oil, and asphalt; feedstocks; aromatics; sulfur and residual fuel oil; intermediate oils; and sulfur, sweet, and sour crude oils. It sells its refined products through wholesale rack and bulk markets; and through outlets under the Valero, Beacon, Diamond Shamrock, Shamrock, Ultramar, and Texaco brands. The company also owns and operates renewable diesel and ethanol plants, as well as produces and sells renewable diesel, renewable naphtha, and neat sustainable aviation fuel under the Diamond Green Diesel brand name. In addition, it offers ethanol and various co-products, including dry distillers grains, syrup, and inedible distillers corn oil to animal feed customers. The company was formerly known as Valero Refining and Marketing Company and changed its name to Valero Energy Corporation in August 1997. Valero Energy Corporation was founded in 1980 and is headquartered in San Antonio, Texas.",9785,"[{'maxAge': 1, 'name': 'Mr. R. Lane Riggs', 'age': 59, 'title': 'CEO, President & Chairman', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 7628070, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gary K. Simmons', 'age': 60, 'title': 'Executive VP & COO', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 3321726, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Richard Joe Walsh', 'age': 59, 'title': 'Executive VP & General Counsel', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 2582528, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eric A. Fisher', 'age': 56, 'title': 'Senior Vice President of Product Supply, Trading & Wholesale', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 2137288, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Harminder S. Bhullar', 'age': 44, 'title': 'Senior VP & CFO', 'yearBorn': 1981, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mike  Zacho', 'title': 'VP of Information  Services & Technology', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian  Donovan', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Lillian  Riojas', 'title': 'Executive Director of Media Relations & Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Richard F. Lashway', 'age': 62, 'title': 'Senior Vice President of Corporate Development & Strategy', 'yearBorn': 1963, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Julia Rendon Reinhart', 'title': 'Senior VP & Chief Human Resources Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,5,3,7,5,1780272000,1767139200,http://www.valero.com/InvestorRelations/Pages/Home.aspx,[],86400,2,258.26,260.8,256.82,265.41,258.26,260.8,256.82,265.41,4.8,1.86,1779321600,0.3353,3.36,0.571,19.3813,12.6229315,993901,993901,3678869,2933810,2933810,264.4,264.72,1700,200,78785167360,74981466110,125.5,265.41,263.75,1.028336,0.66857177,243.5988,194.474,4.59,0.017772786,USD,False,85507858432,0.03569,295373885,296932782,8488570,8844189,1776211200,1778803200,0.0286,0.00579,0.87861,2.81,0.033,296932782,79.364,3.3432033,1767139200,1798675200,1774915200,4196000000,13.69,21.01968,4.08,1094:1000,1367452800,0.726,9.291,1.0409358,0.27449715,1.2,1779321600,EQUITY,265.33,300.0,181.0,259.4737,261.0,2.4,buy,19,5733000192,19.307,9203000320,11491000320,1.084,1.576,117841002496,42.664,386.364,0.06487,0.1585,17160999936,4786625024,6264000000,0.066,0.14563,0.078099996,0.060510002,USD,VLO,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1780503600,NYQ,finmb_311679,America/New_York,EDT,-14400000,us_market,False,2.7375422,265.33,True,379002600000,7.069977,256.82 - 265.41,NYSE,3678869,139.82999,1.1141832,125.5 - 265.41,-0.08001709,-0.00030148483,104.093575,1782172800,1785414600,1785414600,1785414600,1785420000,1785420000,False,13.69,21.01968,29.26591,9.066179,21.731186,0.08920892,70.85599,0.36434683,15,0,2.4 - Buy,False,Valero Energy Corporation,Valero Energy Corporation,REGULAR,Valero Energy,4.0843
