address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,trailingPegRatio
5775 Morehouse Drive,San Diego,CA,92121-1714,United States,858 587 1121,https://www.qualcomm.com,Semiconductors,semiconductors,Semiconductors,Technology,technology,Technology,"QUALCOMM Incorporated engages in the development and commercialization of foundational technologies for the wireless industry worldwide. It operates through three segments: Qualcomm CDMA Technologies (QCT); Qualcomm Technology Licensing (QTL); and Qualcomm Strategic Initiatives (QSI). The QCT segment develops and supplies integrated circuits and system software with connectivity and computing technologies for use in mobile devices; automotive systems for connectivity, digital cockpit, and ADAS/AD; and IoT, including consumer electronic devices, industrial devices, and edge networking products. The QTL segment grants licenses or provides rights to use portions of its intellectual property portfolio, which include various patent rights useful in the manufacture and sale of wireless products comprising products implementing LTE, and/or OFDMA-based 5G products and derivatives; to use cellular standard-essential patents, including 3G, 4G and 5G for cellular devices. The QSI segment invests in early-stage companies in various industries, including 5G, artificial intelligence, automotive, consumer, enterprise, cloud, IoT, and extended reality, and investments, including non-marketable equity securities and, to a lesser extent, marketable equity securities, and convertible debt instruments. It also provides development, and other services and sells related products to the United States government agencies and their contractors. In addition, the company is also involved in Qualcomm government technologies and data center businesses. QUALCOMM Incorporated was incorporated in 1985 and is headquartered in San Diego, California.",52000,"[{'maxAge': 1, 'name': 'Mr. Cristiano Renno Amon', 'age': 55, 'title': 'CEO, President & Director', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 5539054, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Akash  Palkhiwala', 'age': 49, 'title': 'Executive VP, CFO & COO', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 2629426, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ann N. Cathcart Chaplin', 'age': 52, 'title': 'Executive VP, General Counsel & Corporate Secretary', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1912775, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alexander H. Rogers J.D.', 'age': 68, 'title': 'Executive VP, President of Qualcomm Technology Licensing (QTL) & Global Affairs', 'yearBorn': 1957, 'fiscalYear': 2025, 'totalPay': 2349262, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Baaziz  Achour', 'age': 63, 'title': 'Executive VP & Chief Technology Officer of Qualcomm Technologies, Inc.', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 2707484, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Patricia Y. Grech', 'age': 53, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brett William Simpson', 'age': 51, 'title': 'Senior Vice President of Investor Relations', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Don  McGuire', 'title': 'Executive VP & Chief Marketing Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Colin  Ryan', 'title': 'Executive VP and Chief Strategy & Corporate Development Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Heather  Ace J.D.', 'age': 55, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 2952043, 'exercisedValue': 0, 'unexercisedValue': 0}]",2,3,3,7,3,1780272000,1767139200,http://www.qualcomm.com/connect/investor-relations,[],86400,2,240.84,235.02,233.02,252.276,240.84,235.02,233.02,252.3225,3.68,1.53,1780531200,0.38279998,2.12,1.493,27.122581,23.715303,3689643,3692015,19522593,24305780,24305780,238.16,262.92,1,1,265860972544,241355460000,121.99,259.92,259.92,0.390625,5.975099,169.8416,163.23746,3.56,0.014781598,USD,False,259316367360,0.22308001,1051702280,1054000000,50442626,48642638,1776211200,1778803200,0.0479,0.0012800001,0.84575,1.88,0.053600002,1054000000,25.758,9.792686,1759017600,1790553600,1774742400,1.621,9923999744,9.3,10.63617,0.96,2:1,1092614400,5.829,19.949,0.61583364,0.27449715,0.89,1772668800,EQUITY,252.19,300.0,100.0,177.09677,160.0,2.64103,hold,31,9799000064,9.297,12999000064,15269999616,1.448,2.366,44486000640,55.979,41.325,0.12692,0.36083,24377999360,9589624832,14284999680,1.73,-0.035,0.54799,0.2922,0.22059,USD,QCOM,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1780495989,NMS,finmb_33493,America/New_York,EDT,-14400000,us_market,False,4.733437,252.24,REGULAR,QUALCOMM Incorporated,QUALCOMM Incorporated,23.363604,82.39841,0.48514855,89.00255,0.5452336,15,0,2.6 - Hold,False,True,692634600000,11.400009,233.02 - 252.3225,NasdaqGS,19522593,130.25,1.0677105,121.99 - 259.92,-7.680008,-0.029547581,61.583363,1782345600,1777492800,1785355200,1785355200,1777495500,1777495500,True,9.3,10.63617,10.79628,0.9642
