address1,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,cryptoTradeable,marketState,regularMarketChangePercent,regularMarketPrice,displayName,trailingPegRatio
1915 Rexford Road,Charlotte,NC,28211,United States,704 366 7000,704 362 4208,https://www.nucor.com,Steel,steel,Steel,Basic Materials,basic-materials,Basic Materials,"Nucor Corporation engages in the manufacture and sale of steel and steel products. The company operates in three segments: Steel Mills, Steel Products, and Raw Materials. The Steel Mills segment produces hot-rolled, cold-rolled, and galvanized sheet steel products; plate steel products; wide-flange beams, beam blanks, and H-piling and sheet piling structural steel products; and bar steel products, such as blooms, billets, concrete reinforcing and merchant bars, and engineered special bar quality products. This segment sells its products to steel service centers, fabricators, and manufacturers in the United States, Canada, and Mexico, as well as engages in the steel trading and rebar distribution businesses. The Steel Products segment offers steel joists and joist girders, steel decks, and galvanized torque tubes for use in solar arrays, hollow structural section steel tubing, electrical conduit, fabricated concrete reinforcing steel, cold finished steel, steel fasteners, steel grating and expanded metal, wire and wire mesh, metal building systems, insulated metal panels, steel racking, overhead doors, and utility towers and structures for communications and energy transmission. This segment is also involved in the piling distribution business. The Raw Materials segment produces direct reduced iron (DRI); brokers ferrous and nonferrous metals, pig iron, hot briquetted iron, and DRI; supplies ferro-alloys; processes ferrous and nonferrous scrap metal; and engages in the natural gas production and industrial gas business. This segment sells its ferrous scrap to electric arc furnace steel mills and foundries for manufacturing process; and nonferrous scrap metal to aluminum can producers, secondary aluminum smelters, steel mills and other processors, and consumers of various nonferrous metals. Nucor Corporation was founded in 1905 and is based in Charlotte, North Carolina.",33000,"[{'maxAge': 1, 'name': 'Mr. Leon J. Topalian', 'age': 57, 'title': 'Chairman of the Board & CEO', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 4050198, 'exercisedValue': 3235653, 'unexercisedValue': 31113116}, {'maxAge': 1, 'name': 'Mr. Stephen D. Laxton', 'age': 54, 'title': 'President & COO', 'yearBorn': 1971, 'fiscalYear': 2022, 'totalPay': 2840145, 'exercisedValue': 0, 'unexercisedValue': 178913}, {'maxAge': 1, 'name': 'Mr. K. Rex Query', 'age': 59, 'title': 'Executive Vice President of Strategy', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 2510530, 'exercisedValue': 0, 'unexercisedValue': 584204}, {'maxAge': 1, 'name': 'Mr. David A. Sumoski', 'age': 58, 'title': 'Executive Vice President', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 2214859, 'exercisedValue': 0, 'unexercisedValue': 6188134}, {'maxAge': 1, 'name': 'Mr. Daniel R. Needham', 'age': 59, 'title': 'Executive Vice President of Commercial', 'yearBorn': 1966, 'fiscalYear': 2022, 'totalPay': 2440529, 'exercisedValue': 0, 'unexercisedValue': 584204}, {'maxAge': 1, 'name': 'Mr. John L. Sullivan', 'age': 51, 'title': 'Executive VP & CFO', 'yearBorn': 1974, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Chris  Jacobi', 'title': 'Director of Investor Relations', 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas R. Wilner', 'title': 'President of Corporate Legal Affairs & General Counsel', 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Elizabeth  Bledsoe', 'age': 52, 'title': 'President of Human Resources & Talent', 'yearBorn': 1973, 'fiscalYear': 2022, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. D. Chad Utermark', 'age': 56, 'title': 'Executive Vice President of New Markets & Innovation', 'yearBorn': 1969, 'fiscalYear': 2022, 'totalPay': 2562421, 'exercisedValue': 0, 'unexercisedValue': 3506086}]",9,7,2,8,8,1780272000,1672444800,http://www.nucor.com/investor/,[],86400,2,258.46,257.18,255.01,261.42,258.46,257.18,255.01,261.42,2.24,0.87,1774915200,0.2202,1.41,1.884,25.68651,16.403309,496450,497220,1482071,1509340,1509340,259.59,259.81,100,100,58966687744,57274571515,115.66,261.42,260.37,0.625,1.7264576,208.8884,170.5012,2.22,0.008589338,USD,False,64599924736,0.06824,222304774,227740950,4777341,4397729,1776211200,1778803200,0.021,0.02095,0.79549,3.03,0.0278,227740950,91.704,2.823432,1767139200,1798675200,1775260800,3.763,2320999936,10.08,15.78462,5.21,2:1,1149120000,1.891,13.04,1.1209586,0.27449715,0.56,1774915200,EQUITY,258.96,275.0,138.17,244.14467,250.0,1.76471,buy,15,2480999936,10.894,4953999872,7123999744,1.451,2.901,34160001024,31.595,148.683,0.06146,0.12285,4803999744,-384100000,3756000000,3.821,0.213,0.14062999,0.14502,0.11826,USD,NUE,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,322151400000,0.46002197,255.01 - 261.42,NYSE,1482071,143.26001,1.2386305,115.66 - 261.42,-2.5,-0.009563155,112.095856,1778457600,1777320000,1785182400,1785182400,1777384800,1777384800,True,10.08,15.78462,14.60849,17.723942,50.031616,0.23951362,88.41881,0.5185817,15,0,1.8 - Buy,[],1780503634,NYQ,finmb_184945,America/New_York,EDT,-14400000,us_market,False,Nucor Corporation,Nucor Corporation,False,REGULAR,0.17798576,258.92,Nucor,
