address1,address2,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,displayName,trailingPegRatio
5205 N. O'Connor Boulevard,Suite 100,Irving,TX,75039,United States,972 891 7700,309 494 4818,https://www.caterpillar.com,Farm & Heavy Construction Machinery,farm-heavy-construction-machinery,Farm & Heavy Construction Machinery,Industrials,industrials,Industrials,"Caterpillar Inc. provides construction and mining equipment, off-highway diesel and natural gas engines, industrial gas turbines, and diesel-electric locomotives in the United States and internationally. The Construction Industries segment offers asphalt pavers, cold planers, compactors, forestry machines, material handlers, motor graders, pipelayers, road reclaimers, telehandlers, track-type tractors, and track and wheel excavators; backhoe, compact track, skid steer, track-type, and wheel loaders; and related parts and work tools. Its Resource Industries segment provides electric rope and hydraulic shovels, draglines, rotary drills, hard rock vehicles, mining trucks, wheel loaders, off-highway and articulated trucks, wide-body trucks, wheel tractor scrapers and dozers, and landfill and soil compactors; machinery components, and wear and maintenance components; and technology products and services for fleet management, equipment management analytics, autonomous machine capabilities, safety services, and mining performance solutions. The Energy & Transportation segment offers reciprocating engine powered generator sets; reciprocating engines, drivetrain, and integrated systems and solutions; centrifugal gas compressors and related services; and diesel-electric locomotive components, and other rail-related products. Its Financial Products segment provides operating and finance leases, revolving charge accounts, installment sale contracts, repair/rebuild financing, working capital loans, and wholesale financing; and insurance and risk management products and services. The All Other segment offers parts distribution; logistics and distribution services; electronics and control systems; dealer portfolio management; brand management and marketing strategy; and digital investment services. It also provides mining software solutions. The company was formerly known as Caterpillar Tractor Co. Caterpillar Inc. was incorporated in 1925 and is headquartered in Irving, Texas.",118000,"[{'maxAge': 1, 'name': 'Mr. Joseph E. Creed CPA', 'age': 49, 'title': 'Chairman & CEO', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 4368476, 'exercisedValue': 0, 'unexercisedValue': 36623136}, {'maxAge': 1, 'name': 'Ms. Christine M. Pambianchi', 'age': 57, 'title': 'Chief Human Resources Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 2075625, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Denise C. Johnson', 'age': 59, 'title': 'Group President of Resource Industries', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 2492993, 'exercisedValue': 0, 'unexercisedValue': 36318824}, {'maxAge': 1, 'name': 'Mr. Bob  De Lange', 'age': 55, 'title': 'Group President of Services, Distribution & Digital', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 2361317, 'exercisedValue': 8231793, 'unexercisedValue': 97235608}, {'maxAge': 1, 'name': 'Mr. Andrew R. J. Bonfield', 'age': 63, 'title': 'Advisor', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 2601603, 'exercisedValue': 6902462, 'unexercisedValue': 898702}, {'maxAge': 1, 'name': 'Mr. Kyle J. Epley', 'age': 52, 'title': 'Chief Financial Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. William E. Schaupp', 'age': 53, 'title': 'VP & Chief Accounting Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jaime  Mineart', 'title': 'Senior VP & CTO', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jamie L. Engstrom', 'age': 47, 'title': 'Senior VP & Chief Information Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Alex  Kapper', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,4,3,5,3,1780272000,1767139200,http://www.caterpillar.com/investors,[],86400,2,909.81,914.43,912.39,936.71,909.81,914.43,912.39,936.71,6.04,0.66,1776643200,0.2958,1.72,1.625,46.14982,30.953426,1115156,1115160,2537355,2765810,2765810,928.31,928.52,80,80,427462918144,419051192053,345.85,936.71,931.35,1.229167,6.041452,822.7394,640.2972,6.04,0.0066387486,USD,False,458841161728,0.13328,459204445,460591983,8353937,7595776,1776211200,1778803200,0.018099999,0.0021799998,0.72890997,3.36,0.0202,460591983,40.511,22.909157,1767139200,1798675200,1774915200,0.273,9429999616,20.11,29.98288,2.06,2:1,1121299200,6.485,31.52,1.6044428,0.27449715,1.51,1776643200,EQUITY,928.0729,1165.0,575.0,920.1404,932.5,2.10714,buy,26,3316000000,7.199,14556999680,43065999360,0.73,1.353,70755000320,230.793,151.469,0.085200004,0.51331,20237000704,3776624896,12320000000,0.302,0.222,0.28601998,0.20573999,0.18180001,USD,CAT,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Caterpillar Inc.,[],1780503628,NYQ,finmb_259378,America/New_York,EDT,-14400000,us_market,False,2.0073287,928.0729,"Caterpillar, Inc.",True,-252322200000,18.262878,912.39 - 936.71,NYSE,2537355,582.2229,1.683455,345.85 - 936.71,-8.637146,-0.009220726,160.44429,1779148800,1785846600,1785846600,1785846600,1785873600,1785873600,False,20.11,29.98288,24.30876,38.178535,105.333496,0.12802778,287.7757,0.44944084,15,0,2.1 - Buy,False,REGULAR,Caterpillar,2.1621
