Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2025-12-08T05:00:00.000Z,347.450012207,348.4800109863,338.0599975586,339.1199951172,4293600,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-09T05:00:00.000Z,341.3999938965,347.7799987793,338.4800109863,344.3200073242,4267700,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-10T05:00:00.000Z,342.1300048828,347.9200134277,340.5700073242,343.1300048828,6789900,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-11T05:00:00.000Z,341.6499938965,357.0,333.7900085449,350.4299926758,10158700,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-12T05:00:00.000Z,351.5400085449,362.7099914551,349.0899963379,356.4299926758,5483900,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-15T05:00:00.000Z,352.6000061035,355.0,343.8800048828,351.1499938965,5480100,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-16T05:00:00.000Z,350.0,355.8599853516,345.4299926758,347.8900146484,4118200,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-17T05:00:00.000Z,347.8900146484,357.799987793,347.799987793,354.6600036621,4371600,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-18T05:00:00.000Z,355.8699951172,358.3399963379,351.3599853516,355.8099975586,3352700,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-19T05:00:00.000Z,355.5299987793,357.549987793,351.5899963379,355.8599853516,8706300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-22T05:00:00.000Z,355.5899963379,359.5700073242,354.700012207,357.5299987793,2960800,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-23T05:00:00.000Z,357.4700012207,359.6700134277,350.5799865723,352.4200134277,3052500,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-24T05:00:00.000Z,352.2099914551,354.75,351.1099853516,352.9800109863,1166500,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-26T05:00:00.000Z,352.5,356.2300109863,352.2799987793,353.799987793,1455100,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-29T05:00:00.000Z,353.3699951172,356.6799926758,351.1600036621,353.1600036621,2794000,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-30T05:00:00.000Z,352.0299987793,355.2699890137,350.0100097656,352.5100097656,2252600,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2025-12-31T05:00:00.000Z,351.0100097656,352.8800048828,349.6900024414,349.9899902344,2116200,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-02T05:00:00.000Z,350.6799926758,351.1199951172,331.6400146484,333.299987793,5643500,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-05T05:00:00.000Z,330.1099853516,334.4700012207,327.4400024414,331.5599975586,5012100,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-06T05:00:00.000Z,330.0,336.3999938965,329.5,335.9899902344,3187400,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-07T05:00:00.000Z,336.2399902344,342.7799987793,334.6199951172,338.1000061035,3183100,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-08T05:00:00.000Z,337.3800048828,343.950012207,334.6799926758,339.0400085449,3107700,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-09T05:00:00.000Z,335.8800048828,335.8800048828,328.0,333.950012207,3250100,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-12T05:00:00.000Z,327.7699890137,330.6700134277,323.5,327.6499938965,3541400,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-13T05:00:00.000Z,322.4899902344,323.0,307.9100036621,309.9299926758,7217300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-14T05:00:00.000Z,308.5700073242,309.7300109863,302.4700012207,304.4400024414,5712600,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-15T05:00:00.000Z,304.9700012207,305.8200073242,301.3999938965,304.0899963379,4774300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-16T05:00:00.000Z,304.5599975586,304.8800048828,295.4200134277,296.1199951172,8534400,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-20T05:00:00.000Z,294.3200073242,295.0,288.3299865723,290.3699951172,6962000,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-21T05:00:00.000Z,290.7699890137,294.5100097656,288.3299865723,294.2300109863,5645300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-22T05:00:00.000Z,296.0,301.8200073242,295.200012207,299.7300109863,4974500,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-23T05:00:00.000Z,301.4599914551,303.8399963379,299.200012207,301.0700073242,4368700,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-26T05:00:00.000Z,301.3999938965,306.299987793,301.3999938965,304.7200012207,4115300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-27T05:00:00.000Z,303.8099975586,304.2200012207,292.9299926758,297.4200134277,4166300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-28T05:00:00.000Z,299.6600036621,303.8500061035,297.6900024414,299.5799865723,3942800,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-29T05:00:00.000Z,291.6799926758,293.6400146484,284.6000061035,291.6499938965,7410800,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-01-30T05:00:00.000Z,291.6000061035,295.3399963379,290.5100097656,293.25,5713000,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-02T05:00:00.000Z,297.0100097656,299.3800048828,290.9299926758,293.3800048828,4357000,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-03T05:00:00.000Z,282.7399902344,284.3399963379,271.0199890137,271.9299926758,8324900,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-04T05:00:00.000Z,267.2300109863,282.8999938965,264.0400085449,279.7099914551,8554200,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-05T05:00:00.000Z,277.4899902344,281.950012207,268.4299926758,269.3900146484,6293600,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-06T05:00:00.000Z,271.6799926758,275.0,265.3099975586,268.3800048828,5448400,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-09T05:00:00.000Z,267.049987793,269.200012207,262.950012207,266.8999938965,6576300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-10T05:00:00.000Z,266.6900024414,270.7900085449,263.9800109863,264.6700134277,5718600,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-11T05:00:00.000Z,263.0799865723,264.200012207,255.7100067139,257.1600036621,8759900,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-12T05:00:00.000Z,258.3599853516,262.6700134277,251.1000061035,262.5,8657000,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-13T05:00:00.000Z,262.1700134277,265.2900085449,257.5,263.9700012207,6589700,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-17T05:00:00.000Z,265.2399902344,269.1300048828,255.8399963379,260.450012207,5208300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-02-18T05:00:00.000Z,260.450012207,263.5,257.1400146484,263.1700134277,5033200,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
