Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-03-06T05:00:00.000Z,280.2799987793,283.8500061035,276.049987793,283.6199951172,4802300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-09T04:00:00.000Z,281.3200073242,285.200012207,277.8999938965,282.4400024414,4728400,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-10T04:00:00.000Z,281.8200073242,282.3999938965,268.3699951172,275.1300048828,4591600,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-11T04:00:00.000Z,277.9299926758,280.3800048828,269.25,273.7099914551,4862400,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-12T04:00:00.000Z,273.3500061035,276.2799987793,269.200012207,269.7799987793,10895000,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-13T04:00:00.000Z,249.0,256.700012207,247.1600036621,249.3200073242,17406400,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-16T04:00:00.000Z,248.25,256.3699951172,244.5500030518,251.8600006104,11679200,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-17T04:00:00.000Z,252.9900054932,258.9100036621,252.1399993896,254.1999969482,6456200,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-18T04:00:00.000Z,252.4600067139,254.4900054932,245.1799926758,246.0,7305600,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-19T04:00:00.000Z,246.9600067139,250.3999938965,244.2700042725,245.9900054932,4459800,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-20T04:00:00.000Z,242.8000030518,249.0899963379,241.0,248.1499938965,10467300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-23T04:00:00.000Z,248.9499969482,251.0200042725,246.2200012207,247.6399993896,4080500,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-24T04:00:00.000Z,245.9100036621,246.1999969482,237.3800048828,238.8699951172,6268300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-25T04:00:00.000Z,241.1999969482,243.5800018311,233.7899932861,237.25,5441600,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-26T04:00:00.000Z,234.9199981689,243.9499969482,234.2799987793,240.8800048828,4715300,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-27T04:00:00.000Z,239.7899932861,239.7899932861,233.1600036621,234.8399963379,4429400,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-30T04:00:00.000Z,236.7799987793,243.2799987793,236.7299957275,241.1300048828,4410200,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-03-31T04:00:00.000Z,241.6699981689,244.0299987793,239.5099945068,243.0800018311,4575900,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-04-01T04:00:00.000Z,241.9600067139,243.4799957275,235.0,241.3699951172,3746700,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-04-02T04:00:00.000Z,242.4600067139,245.0099945068,237.7200012207,242.9199981689,3588800,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
2026-04-06T04:00:00.000Z,242.8399963379,246.6999969482,240.2299957275,244.3600006104,2757700,0.0,0.0,ADBE,奥多比,Adobe Inc.,USD
