Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-12-08T05:00:00.000Z,682.7027235077,682.7524282821,677.7111260886,679.7594604492,55231500,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-09T05:00:00.000Z,679.2822138612,681.5095218771,678.7253868572,679.1727905273,58310100,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-10T05:00:00.000Z,678.6955405174,685.0692222503,677.4526176554,683.6771850586,85671300,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-11T05:00:00.000Z,681.2609148662,685.3476304584,678.3076987411,685.2680664062,86173700,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-12T05:00:00.000Z,684.2737672143,684.9797692517,675.3247225627,677.9000854492,113160300,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-15T05:00:00.000Z,681.8574988129,681.8774049985,675.4042533094,676.8758544922,90811000,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-16T05:00:00.000Z,675.3843754406,677.2239376858,671.1584377197,675.0264282227,122030600,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-17T05:00:00.000Z,676.0406154818,676.5874893556,667.3998140691,667.5986938477,110625200,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-18T05:00:00.000Z,673.7635606688,676.8857972779,671.0788959983,672.6399536133,108650100,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-19T05:00:00.000Z,674.7472834585,679.2350273729,674.627554288,678.7363891602,103599500,1.993,0.0,0.0,SPY,NA,NA,USD
2025-12-22T05:00:00.000Z,682.0772531069,683.4933686131,678.7364013692,682.96484375,69556700,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-23T05:00:00.000Z,682.0572680421,686.3256403113,682.0074163952,686.0863037109,64840000,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-24T05:00:00.000Z,686.0763204451,688.9484813838,685.9267046356,688.4996948242,39445600,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-26T05:00:00.000Z,688.7589888614,689.7761694006,687.3927250602,688.4298706055,41613300,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-29T05:00:00.000Z,685.6674092439,687.322922191,684.2014421207,685.9765625,62559500,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-30T05:00:00.000Z,685.5777200963,686.6846823672,684.7100944387,685.1389160156,47160700,0.0,0.0,0.0,SPY,NA,NA,USD
2025-12-31T05:00:00.000Z,685.2685588951,685.4879304985,679.8533550409,680.0627441406,74144800,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-02T05:00:00.000Z,683.842447277,684.9992611612,677.9684744567,681.3093261719,89377200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-05T05:00:00.000Z,684.6701449337,687.5522884527,684.5106074857,685.8469238281,71927200,0.0,0.0,0.0,SPY,NA,NA,USD
2026-01-06T05:00:00.000Z,686.0563439631,690.4344019511,685.906789025,689.92578125,69273800,0.0,0.0,0.0,SPY,NA,NA,USD
