Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-12-08T05:00:00.000Z,116.827767275,116.827767275,115.0591562876,115.5162124634,6128900,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-09T05:00:00.000Z,115.377108811,115.794419983,114.8654042018,115.6453781128,4842700,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-10T05:00:00.000Z,115.6950553079,116.5992294674,115.5758203018,116.3210220337,5882600,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-11T05:00:00.000Z,116.1024357394,116.698595647,115.8540351463,116.0626907349,6495600,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-12T05:00:00.000Z,116.4899399176,116.7681473687,115.4824271735,115.804359436,5955100,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-15T05:00:00.000Z,116.0825651146,116.1401927171,115.2380046278,115.8242263794,5070100,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-16T05:00:00.000Z,115.4864058683,116.2713450634,115.2380052778,115.903717041,6178500,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-17T05:00:00.000Z,115.8838377802,116.0428177927,114.9846288785,115.0690841675,6181900,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-18T05:00:00.000Z,115.6851161433,116.4303178687,115.5211708541,115.724861145,4791400,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-19T05:00:00.000Z,115.8043505694,116.4303172865,115.6155637074,115.7745361328,6174800,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-22T05:00:00.000Z,116.3088429461,116.7175347875,116.069608512,116.2889099121,4704400,0.376,0.0,0.0,XLC,NA,NA,NA
2025-12-23T05:00:00.000Z,116.2390686706,117.0863633322,116.1991949965,117.0165863037,3685000,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-24T05:00:00.000Z,116.9368378431,117.7342961082,116.877031135,117.7143554688,2044400,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-26T05:00:00.000Z,117.4950614396,117.6445782096,117.3206150679,117.5947418213,2849500,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-29T05:00:00.000Z,117.1760769494,117.7542261918,117.146165991,117.5149917603,4699300,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-30T05:00:00.000Z,117.3056589853,118.2925076554,117.2259116409,117.9137191772,4396200,0.0,0.0,0.0,XLC,NA,NA,NA
2025-12-31T05:00:00.000Z,117.6346137043,117.898770134,117.3156319248,117.3455352783,3003400,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-02T05:00:00.000Z,117.7841389297,117.9386446609,116.2091630546,116.5281448364,6417600,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-05T05:00:00.000Z,116.6328095788,117.9336587362,116.5680215124,117.3754425049,5984600,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-06T05:00:00.000Z,117.2657909479,117.5050253875,116.1742728852,116.95677948,5698200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-07T05:00:00.000Z,116.8271876283,117.3255971448,116.3088450774,116.7175369263,5050900,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-08T05:00:00.000Z,116.9567759818,117.2907094368,116.1692880533,117.106300354,5089300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-09T05:00:00.000Z,117.1461685807,117.8539167817,116.8172240821,117.5349349976,4187000,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-12T05:00:00.000Z,117.0763908103,117.4751199392,116.986680749,117.1760787964,5668000,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-13T05:00:00.000Z,117.2259138007,117.544895579,116.0855556544,116.5181732178,7757800,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-14T05:00:00.000Z,116.2988700278,116.458364717,115.7207131869,116.2689666748,5646400,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-15T05:00:00.000Z,116.6178572946,116.6178572946,115.5612315464,115.8403396606,12267200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-16T05:00:00.000Z,116.0297329878,116.0297329878,114.7637686004,114.8036422729,5545100,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-20T05:00:00.000Z,113.4280363452,114.3351376919,113.0143555424,113.1090545654,9177400,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-21T05:00:00.000Z,112.8897505042,114.634183735,112.8199734792,114.2653579712,7862800,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-22T05:00:00.000Z,115.3618683332,116.0995122773,115.0777712625,115.8802108765,5517000,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-23T05:00:00.000Z,115.7007833408,116.8421377724,115.7007833408,116.5879516602,6086200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-26T05:00:00.000Z,116.8869982682,117.6346125195,116.7125519009,117.3953704834,4763900,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-27T05:00:00.000Z,117.5149935358,117.5149935358,116.1692893812,116.5281448364,3934000,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-28T05:00:00.000Z,116.956780836,117.450201398,116.2689732586,116.3786239624,8319500,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-29T05:00:00.000Z,118.9005709782,119.5734268559,117.5000414779,119.4089508057,9730200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-01-30T05:00:00.000Z,119.3890094998,119.8774562905,118.7610162613,119.6980285645,11651200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-02T05:00:00.000Z,119.199619468,120.0219921122,119.1497754753,119.2893295288,7651800,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-03T05:00:00.000Z,119.01520517,119.2145735398,116.8770316892,117.3654708862,8132200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-04T05:00:00.000Z,117.8738513614,117.8738513614,116.0696113344,116.4284667969,11640200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-05T05:00:00.000Z,114.8335503014,116.2988755062,114.17565369,115.8403396606,15513700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-06T05:00:00.000Z,115.7605875714,116.1393836581,114.1557083752,115.3917694092,9441200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-09T05:00:00.000Z,115.2721481726,116.8620756892,114.738853964,116.5082015991,9210200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-10T05:00:00.000Z,116.757405286,117.5299415225,116.5181708584,117.2059783936,5830200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-11T05:00:00.000Z,116.9966532048,117.2757613186,115.9599604929,116.3686523438,6988000,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-12T05:00:00.000Z,116.4384249953,116.8271837971,114.1307941811,114.2753295898,8124600,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-13T05:00:00.000Z,114.0061916889,114.7637686527,113.4180645246,114.2155227661,7423000,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-17T05:00:00.000Z,114.0061913125,114.684028534,112.9395952909,114.0360946655,6451700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-18T05:00:00.000Z,113.8865719423,114.6042828466,113.5675901631,114.2254867554,5277700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-19T05:00:00.000Z,114.1955858123,115.0927244616,114.0759723958,114.7737426758,5747600,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-20T05:00:00.000Z,114.5345091018,116.63280892,114.4348287189,116.4284667969,8195700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-23T05:00:00.000Z,116.5879508926,116.7972819728,114.7986625888,114.9930419922,8839300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-24T05:00:00.000Z,114.8036481207,115.9001475543,114.5245400037,115.7905044556,6109200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-25T05:00:00.000Z,115.9599600089,116.3686518581,115.730688285,116.1294174194,6197700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-26T05:00:00.000Z,115.850307228,116.6726798739,115.566210158,116.3487167358,6649500,0.0,0.0,0.0,XLC,NA,NA,NA
2026-02-27T05:00:00.000Z,115.9151068677,117.7841425862,115.7705638466,117.6744918823,7131100,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-02T05:00:00.000Z,116.0795749554,117.7642015781,115.9599615371,117.4950637817,10466500,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-03T05:00:00.000Z,115.860277564,118.0532763569,115.5014221099,117.5847702026,13693000,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-04T05:00:00.000Z,117.3953726042,118.7061920488,117.2358855157,118.4121322632,8139800,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-05T05:00:00.000Z,118.2526381238,118.780958595,117.4003621168,118.0632476807,8776300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-06T05:00:00.000Z,116.8521116608,117.2558221594,116.0297389863,117.0863647461,10809500,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-09T04:00:00.000Z,116.129417047,117.4153145089,115.1325980166,117.1860427856,10548900,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-10T04:00:00.000Z,117.2657897616,117.7392772785,116.5779821991,117.0066146851,12013500,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-11T04:00:00.000Z,117.0863587029,117.4153107978,116.1094803428,116.627822876,6213400,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-12T04:00:00.000Z,115.9300579463,116.3686531545,114.833550913,114.9033279419,7816900,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-13T04:00:00.000Z,115.1126675122,115.531329689,113.5576246191,114.0859375,11622700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-16T04:00:00.000Z,115.0628227786,115.3718342492,114.3550821686,114.963142395,7299700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-17T04:00:00.000Z,115.2821217209,116.1284200994,114.9930432912,115.0030136108,8391100,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-18T04:00:00.000Z,114.2952733119,114.7936828255,113.2486102913,113.2984542847,7022000,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-19T04:00:00.000Z,112.9545519649,113.677244248,112.0025879563,112.7801055908,10146300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-20T04:00:00.000Z,112.471090985,112.6704517454,111.2649408927,111.8730010986,10086700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-23T04:00:00.000Z,112.8700027466,113.4499969482,112.2099990845,112.7099990845,8557700,0.357,0.0,0.0,XLC,NA,NA,NA
2026-03-24T04:00:00.000Z,112.1500015259,112.4899978638,111.0599975586,111.1299972534,8634400,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-25T04:00:00.000Z,111.8799972534,112.5299987793,110.8399963379,111.4400024414,6097800,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-26T04:00:00.000Z,110.6100006104,110.8799972534,108.6800003052,108.8099975586,9765900,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-27T04:00:00.000Z,108.3150024414,108.5100021362,106.7200012207,107.0400009155,9594600,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-30T04:00:00.000Z,107.8949966431,108.6600036621,107.0660018921,107.9599990845,9490400,0.0,0.0,0.0,XLC,NA,NA,NA
2026-03-31T04:00:00.000Z,109.1399993896,111.2600021362,108.8199996948,110.8600006104,10145200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-01T04:00:00.000Z,111.25,111.875,110.7050018311,111.2399978638,9856900,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-02T04:00:00.000Z,110.1399993896,111.8700027466,109.6999969482,111.6999969482,5590500,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-06T04:00:00.000Z,111.9000015259,112.5199966431,111.6600036621,111.7600021362,3803600,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-07T04:00:00.000Z,111.5699996948,112.0,111.0500030518,111.8199996948,4379300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-08T04:00:00.000Z,114.2600021362,114.4850006104,113.2099990845,113.8099975586,4579400,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-09T04:00:00.000Z,113.7949981689,114.4700012207,113.2149963379,114.2699966431,4176700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-10T04:00:00.000Z,114.6399993896,114.8600006104,113.6800003052,113.9499969482,2667900,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-13T04:00:00.000Z,113.6350021362,114.8600006104,113.2699966431,114.8199996948,5063500,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-14T04:00:00.000Z,115.0100021362,116.8349990845,114.8399963379,116.5599975586,5396400,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-15T04:00:00.000Z,116.8499984741,118.1200027466,116.7419967651,117.3600006104,5140000,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-16T04:00:00.000Z,117.9000015259,118.9250030518,117.8300018311,118.8300018311,3708300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-17T04:00:00.000Z,118.6399993896,119.4800033569,118.3499984741,119.0999984741,3176900,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-20T04:00:00.000Z,118.7399978638,119.0999984741,118.5199966431,118.75,3297300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-21T04:00:00.000Z,118.8000030518,119.1299972534,116.9899978638,117.1600036621,3862300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-22T04:00:00.000Z,117.6500015259,117.9800033569,117.2850036621,117.8799972534,3079700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-23T04:00:00.000Z,117.9700012207,118.1900024414,116.5199966431,117.3899993896,3503600,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-24T04:00:00.000Z,117.2099990845,117.2200012207,115.0899963379,115.5400009155,4857700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-27T04:00:00.000Z,115.4100036621,116.75,115.4100036621,115.8099975586,4506200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-28T04:00:00.000Z,115.8550033569,116.2300033569,115.3199996948,115.75,4052200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-29T04:00:00.000Z,115.5400009155,115.7799987793,115.0650024414,115.2900009155,4401500,0.0,0.0,0.0,XLC,NA,NA,NA
2026-04-30T04:00:00.000Z,115.0,116.6699981689,114.6999969482,116.5100021362,5276500,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-01T04:00:00.000Z,116.8349990845,117.3000030518,116.5899963379,116.7200012207,7556000,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-04T04:00:00.000Z,116.625,116.7699966431,115.9599990845,116.0999984741,5485700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-05T04:00:00.000Z,116.3099975586,116.3099975586,115.1910018921,115.6299972534,5299100,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-06T04:00:00.000Z,116.2200012207,117.6100006104,116.2200012207,117.3499984741,6220600,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-07T04:00:00.000Z,117.6299972534,118.1999969482,117.0350036621,117.3799972534,4333300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-08T04:00:00.000Z,117.0149993896,117.1900024414,116.6149978638,116.9400024414,4153400,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-11T04:00:00.000Z,116.5199966431,116.7200012207,115.4300003052,115.5800018311,4729300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-12T04:00:00.000Z,115.6800003052,115.9550018311,114.9700012207,115.8600006104,5336300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-13T04:00:00.000Z,115.5220031738,117.0299987793,115.3499984741,116.7600021362,4061300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-14T04:00:00.000Z,117.0999984741,117.9700012207,116.9349975586,117.1100006104,3558200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-15T04:00:00.000Z,116.9100036621,117.0400009155,115.9800033569,116.0800018311,4295100,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-18T04:00:00.000Z,116.0400009155,117.8199996948,115.8499984741,116.9800033569,5125600,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-19T04:00:00.000Z,116.9499969482,117.1399993896,115.7149963379,115.8499984741,5163900,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-20T04:00:00.000Z,115.6500015259,116.2149963379,114.8099975586,116.0999984741,5148800,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-21T04:00:00.000Z,115.4700012207,116.8550033569,114.9899978638,116.0999984741,4855400,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-22T04:00:00.000Z,116.4100036621,116.7300033569,115.2350006104,115.4599990845,4108700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-26T04:00:00.000Z,115.6299972534,116.0749969482,115.0699996948,115.5500030518,4191600,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-27T04:00:00.000Z,115.2300033569,117.0550003052,115.1600036621,116.2600021362,5747800,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-28T04:00:00.000Z,116.0999984741,116.8399963379,115.5500030518,116.6699981689,4528300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-05-29T04:00:00.000Z,115.9300003052,116.0500030518,115.1399993896,115.6900024414,5493800,0.0,0.0,0.0,XLC,NA,NA,NA
2026-06-01T04:00:00.000Z,115.4250030518,116.0449981689,114.8150024414,115.6100006104,5270300,0.0,0.0,0.0,XLC,NA,NA,NA
2026-06-02T04:00:00.000Z,114.7549972534,114.9000015259,113.5199966431,113.5699996948,6493900,0.0,0.0,0.0,XLC,NA,NA,NA
2026-06-03T04:00:00.000Z,113.2399978638,113.4300003052,111.7600021362,112.0800018311,6066700,0.0,0.0,0.0,XLC,NA,NA,NA
2026-06-04T04:00:00.000Z,112.7399978638,114.3649978638,112.6900024414,113.1100006104,6056200,0.0,0.0,0.0,XLC,NA,NA,NA
2026-06-05T04:00:00.000Z,112.7900009155,113.3600006104,111.1350021362,111.6699981689,9005000,0.0,0.0,0.0,XLC,NA,NA,NA
