recommendations,upgrades_downgrades
"[{'period': '0m', 'strongBuy': 8, 'buy': 12, 'hold': 5, 'sell': 0, 'strongSell': 0}, {'period': '-1m', 'strongBuy': 8, 'buy': 12, 'hold': 5, 'sell': 0, 'strongSell': 0}, {'period': '-2m', 'strongBuy': 8, 'buy': 13, 'hold': 5, 'sell': 0, 'strongSell': 0}, {'period': '-3m', 'strongBuy': 8, 'buy': 13, 'hold': 6, 'sell': 0, 'strongSell': 0}]","[{'GradeDate': '2026-06-03T18:05:28.000', 'Firm': 'Mizuho', 'ToGrade': 'Outperform', 'FromGrade': 'Outperform', 'Action': 'main', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 40.0, 'priorPriceTarget': 50.0}, {'GradeDate': '2026-06-02T14:52:40.000', 'Firm': 'JP Morgan', 'ToGrade': 'Overweight', 'FromGrade': 'Overweight', 'Action': 'main', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 35.0, 'priorPriceTarget': 40.0}, {'GradeDate': '2026-05-26T14:24:47.000', 'Firm': 'Morgan Stanley', 'ToGrade': 'Overweight', 'FromGrade': 'Overweight', 'Action': 'main', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 43.0, 'priorPriceTarget': 49.0}, {'GradeDate': '2026-05-26T14:05:50.000', 'Firm': 'Barclays', 'ToGrade': 'Overweight', 'FromGrade': 'Overweight', 'Action': 'main', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 40.0, 'priorPriceTarget': 48.0}, {'GradeDate': '2026-05-12T18:02:52.000', 'Firm': 'Citigroup', 'ToGrade': 'Buy', 'FromGrade': 'Buy', 'Action': 'main', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 37.0, 'priorPriceTarget': 40.0}, {'GradeDate': '2026-04-27T12:47:11.000', 'Firm': 'Guggenheim', 'ToGrade': 'Buy', 'FromGrade': 'Buy', 'Action': 'reit', 'priceTargetAction': 'Maintains', 'currentPriceTarget': 45.0, 'priorPriceTarget': 45.0}, {'GradeDate': '2026-03-30T16:46:34.000', 'Firm': 'RBC Capital', 'ToGrade': 'Outperform', 'FromGrade': 'Outperform', 'Action': 'main', 'priceTargetAction': 'Raises', 'currentPriceTarget': 47.0, 'priorPriceTarget': 43.0}, {'GradeDate': '2026-03-26T15:26:30.000', 'Firm': 'Goldman Sachs', 'ToGrade': 'Buy', 'FromGrade': 'Buy', 'Action': 'main', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 46.0, 'priorPriceTarget': 52.0}, {'GradeDate': '2026-03-26T14:12:36.000', 'Firm': 'Wedbush', 'ToGrade': 'Outperform', 'FromGrade': 'Outperform', 'Action': 'main', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 36.0, 'priorPriceTarget': 42.0}, {'GradeDate': '2026-03-26T13:36:00.000', 'Firm': 'TD Cowen', 'ToGrade': 'Buy', 'FromGrade': 'Buy', 'Action': 'main', 'priceTargetAction': 'Raises', 'currentPriceTarget': 42.0, 'priorPriceTarget': 39.0}, {'GradeDate': '2026-03-26T12:59:07.000', 'Firm': 'Citizens', 'ToGrade': 'Market Outperform', 'FromGrade': 'Market Outperform', 'Action': 'main', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 45.0, 'priorPriceTarget': 48.0}, {'GradeDate': '2026-03-26T09:05:09.000', 'Firm': 'BNP Paribas', 'ToGrade': 'Neutral', 'FromGrade': 'Neutral', 'Action': 'reit', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 28.0, 'priorPriceTarget': 38.0}, {'GradeDate': '2026-02-19T10:32:58.000', 'Firm': 'Raymond James', 'ToGrade': 'Outperform', 'FromGrade': 'Market Perform', 'Action': 'up', 'priceTargetAction': 'Announces', 'currentPriceTarget': 28.0, 'priorPriceTarget': 0.0}, {'GradeDate': '2025-12-11T12:45:35.000', 'Firm': 'Needham', 'ToGrade': 'Hold', 'FromGrade': 'Hold', 'Action': 'reit', 'priceTargetAction': '', 'currentPriceTarget': 0.0, 'priorPriceTarget': 0.0}, {'GradeDate': '2025-12-03T15:34:14.000', 'Firm': 'UBS', 'ToGrade': 'Neutral', 'FromGrade': 'Neutral', 'Action': 'main', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 41.0, 'priorPriceTarget': 43.0}, {'GradeDate': '2025-09-25T10:58:40.000', 'Firm': 'MoffettNathanson', 'ToGrade': 'Buy', 'FromGrade': 'Neutral', 'Action': 'up', 'priceTargetAction': 'Announces', 'currentPriceTarget': 48.0, 'priorPriceTarget': 0.0}, {'GradeDate': '2025-09-11T12:36:53.000', 'Firm': 'Baird', 'ToGrade': 'Outperform', 'FromGrade': 'Outperform', 'Action': 'main', 'priceTargetAction': 'Lowers', 'currentPriceTarget': 48.0, 'priorPriceTarget': 52.0}, {'GradeDate': '2025-09-11T12:24:38.000', 'Firm': 'JMP Securities', 'ToGrade': 'Market Outperform', 'FromGrade': 'Market Outperform', 'Action': 'reit', 'priceTargetAction': 'Maintains', 'currentPriceTarget': 48.0, 'priorPriceTarget': 48.0}, {'GradeDate': '2025-09-11T11:59:20.000', 'Firm': 'Seaport Global', 'ToGrade': 'Buy', 'FromGrade': 'Neutral', 'Action': 'up', 'priceTargetAction': 'Announces', 'currentPriceTarget': 47.0, 'priorPriceTarget': 0.0}, {'GradeDate': '2025-09-11T10:53:08.000', 'Firm': 'Deutsche Bank', 'ToGrade': 'Buy', 'FromGrade': 'Hold', 'Action': 'up', 'priceTargetAction': 'Announces', 'currentPriceTarget': 45.0, 'priorPriceTarget': 0.0}, {'GradeDate': '2025-06-12T14:29:40.000', 'Firm': 'Jefferies', 'ToGrade': 'Hold', 'FromGrade': 'Hold', 'Action': 'main', 'priceTargetAction': 'Raises', 'currentPriceTarget': 44.0, 'priorPriceTarget': 43.0}, {'GradeDate': '2025-06-12T14:28:43.000', 'Firm': 'Evercore ISI Group', 'ToGrade': 'Outperform', 'FromGrade': 'Outperform', 'Action': 'main', 'priceTargetAction': 'Raises', 'currentPriceTarget': 52.0, 'priorPriceTarget': 47.0}]"
