Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-12-05T05:00:00.000Z,,,,,,0,2.0,0.0,XLY,NA,NA,USD
2025-12-08T05:00:00.000Z,117.5205459595,0.0,118.8850978169,117.2815029856,118.7755348707,6400100,0.0,0.0,XLY,NA,NA,USD
2025-12-09T05:00:00.000Z,117.510597229,0.0,118.0185626246,116.8631818592,117.0424659985,5153900,0.0,0.0,XLY,NA,NA,USD
2025-12-10T05:00:00.000Z,119.2337036133,0.0,119.8014354251,117.6400711239,117.6500334642,9440800,0.0,0.0,XLY,NA,NA,USD
2025-12-11T05:00:00.000Z,119.7018432617,0.0,119.8811274044,119.0345107971,119.2436743636,5863400,0.0,0.0,XLY,NA,NA,USD
2025-12-12T05:00:00.000Z,120.2197647095,0.0,120.8771423977,119.1839092719,120.0305258348,7865600,0.0,0.0,XLY,NA,NA,USD
2025-12-15T05:00:00.000Z,121.2456817627,0.0,121.9130142406,120.7377087486,121.2357194215,12137500,0.0,0.0,XLY,NA,NA,USD
2025-12-16T05:00:00.000Z,121.4448776245,0.0,121.7337247139,120.5783363563,121.1759552166,12052000,0.0,0.0,XLY,NA,NA,USD
2025-12-17T05:00:00.000Z,120.0404891968,0.0,122.1620195257,120.0404891968,121.544483556,10597600,0.0,0.0,XLY,NA,NA,USD
2025-12-18T05:00:00.000Z,121.8532409668,0.0,123.1381093427,121.5942809027,121.7337232754,11598200,0.0,0.0,XLY,NA,NA,USD
2025-12-19T05:00:00.000Z,121.365196228,0.0,121.932928076,121.255633275,121.8831315695,9728700,0.0,0.0,XLY,NA,NA,USD
2025-12-22T05:00:00.000Z,122.0947265625,0.241,122.5737675987,121.8452277677,122.11469073,8073400,0.0,0.0,XLY,NA,NA,USD
2025-12-23T05:00:00.000Z,121.9250717163,0.0,122.4041127624,121.6456342787,122.0248697135,9766400,0.0,0.0,XLY,NA,NA,USD
2025-12-24T05:00:00.000Z,122.3442306519,0.0,122.3841513744,121.6855577644,122.0348545694,2250000,0.0,0.0,XLY,NA,NA,USD
2025-12-26T05:00:00.000Z,121.8053207397,0.0,122.533852993,121.6356557641,122.1845561857,4197000,0.0,0.0,XLY,NA,NA,USD
2025-12-29T05:00:00.000Z,120.6077194214,0.0,121.3162951057,120.4680007013,121.3162951057,6535400,0.0,0.0,XLY,NA,NA,USD
2025-12-30T05:00:00.000Z,120.1187057495,0.0,120.5378619161,120.02888222,120.3682045555,4180500,0.0,0.0,XLY,NA,NA,USD
2025-12-31T05:00:00.000Z,119.1706085205,0.0,120.2184988948,119.1207057157,120.1985423413,4356100,0.0,0.0,XLY,NA,NA,USD
2026-01-02T05:00:00.000Z,118.1127319336,0.0,119.8791877245,117.4740156064,119.8392670023,16200700,0.0,0.0,XLY,NA,NA,USD
2026-01-05T05:00:00.000Z,120.0588226318,0.0,120.907117008,118.3522441817,118.7115230539,17653800,0.0,0.0,XLY,NA,NA,USD
2026-01-06T05:00:00.000Z,120.8272781372,0.0,121.0168996611,119.200548708,119.2903646209,17759400,0.0,0.0,XLY,NA,NA,USD
2026-01-07T05:00:00.000Z,120.657623291,0.0,121.8851531444,120.657623291,121.0169021784,11327700,0.0,0.0,XLY,NA,NA,USD
2026-01-08T05:00:00.000Z,122.6735687256,0.0,122.8931288889,120.1586241601,120.3382636015,12565400,0.0,0.0,XLY,NA,NA,USD
2026-01-09T05:00:00.000Z,124.1605834961,0.0,124.3102766812,121.9350509035,122.6735652018,13817800,0.0,0.0,XLY,NA,NA,USD
2026-01-12T05:00:00.000Z,124.2703552246,0.0,124.7593783401,123.0927206194,123.6216644554,8773100,0.0,0.0,XLY,NA,NA,USD
2026-01-13T05:00:00.000Z,123.9609832764,0.0,124.449998794,123.1725661521,124.2803414368,9033300,0.0,0.0,XLY,NA,NA,USD
