Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-12-24T05:00:00.000Z,44.0819816589,0.0,44.2707507448,44.0223735602,44.1316563379,11293900,0.0,0.0,XLE,NA,NA,USD
2025-12-26T05:00:00.000Z,43.9130859375,0.0,44.1515259066,43.704450017,44.0323059221,17884500,0.0,0.0,XLE,NA,NA,USD
2025-12-29T05:00:00.000Z,44.3303565979,0.0,44.4495803692,44.0025007016,44.2210700358,31352100,0.0,0.0,XLE,NA,NA,USD
2025-12-30T05:00:00.000Z,44.6681518555,0.0,44.7973090523,44.5091906093,44.5091906093,18654700,0.0,0.0,XLE,NA,NA,USD
2025-12-31T05:00:00.000Z,44.4197731018,0.0,44.7277621634,44.2806824901,44.6383462288,16965900,0.0,0.0,XLE,NA,NA,USD
2026-01-02T05:00:00.000Z,45.3536720276,0.0,45.4828254252,44.2012021289,44.4297086669,31935500,0.0,0.0,XLE,NA,NA,USD
2026-01-05T05:00:00.000Z,46.5856208801,0.0,47.012829911,45.4530216039,46.8538686755,94961000,0.0,0.0,XLE,NA,NA,USD
2026-01-06T05:00:00.000Z,45.3437347412,0.0,46.7545190125,45.234448182,46.6949071283,69568200,0.0,0.0,XLE,NA,NA,USD
2026-01-07T05:00:00.000Z,44.8370475769,0.0,45.5225671985,44.7873729011,45.5225671985,42739200,0.0,0.0,XLE,NA,NA,USD
2026-01-08T05:00:00.000Z,46.2478294373,0.0,46.5458812906,44.926464831,45.0258141855,51451000,0.0,0.0,XLE,NA,NA,USD
2026-01-09T05:00:00.000Z,46.3670501709,0.0,46.5756898826,46.2080889272,46.4465326877,38839900,0.0,0.0,XLE,NA,NA,USD
2026-01-12T05:00:00.000Z,46.0391921997,0.0,46.5061424902,45.8007484499,46.4465306053,28264400,0.0,0.0,XLE,NA,NA,USD
2026-01-13T05:00:00.000Z,46.6949081421,0.0,47.0823759224,46.3769856664,46.4266603427,50469200,0.0,0.0,XLE,NA,NA,USD
2026-01-14T05:00:00.000Z,47.7480278015,0.0,48.3341980654,46.8737391152,46.9432844185,80750200,0.0,0.0,XLE,NA,NA,USD
2026-01-15T05:00:00.000Z,47.3009490967,0.0,47.7579621822,46.9631559922,47.3208197252,49328800,0.0,0.0,XLE,NA,NA,USD
2026-01-16T05:00:00.000Z,47.3804283142,0.0,47.4996520864,47.1817296071,47.2512749126,30796300,0.0,0.0,XLE,NA,NA,USD
2026-01-20T05:00:00.000Z,47.2910118103,0.0,47.9964058558,47.1916624579,47.7778327327,50178700,0.0,0.0,XLE,NA,NA,USD
2026-01-21T05:00:00.000Z,48.4335479736,0.0,48.7315998186,47.9765348921,47.9765348921,58996000,0.0,0.0,XLE,NA,NA,USD
2026-01-22T05:00:00.000Z,48.5925102234,0.0,48.6819261577,48.1056892942,48.3043917916,50869500,0.0,0.0,XLE,NA,NA,USD
2026-01-23T05:00:00.000Z,48.8706932068,0.0,49.5661500778,48.7713438495,49.1985529078,51431200,0.0,0.0,XLE,NA,NA,USD
2026-01-26T05:00:00.000Z,48.9004974365,0.0,49.5661464193,48.6322496436,49.5462757913,40122600,0.0,0.0,XLE,NA,NA,USD
2026-01-27T05:00:00.000Z,49.3475761414,0.0,49.4966039648,48.8408883634,49.0693949134,39840300,0.0,0.0,XLE,NA,NA,USD
2026-01-28T05:00:00.000Z,49.7251091003,0.0,49.8145250339,49.2382919654,49.645630376,41890400,0.0,0.0,XLE,NA,NA,USD
2026-01-29T05:00:00.000Z,50.1821212769,0.0,51.3942030676,50.1523172295,50.8179700095,77520700,0.0,0.0,XLE,NA,NA,USD
2026-01-30T05:00:00.000Z,50.7186164856,0.0,50.7583577417,49.5562131691,50.0330968725,74039400,0.0,0.0,XLE,NA,NA,USD
2026-02-02T05:00:00.000Z,49.7251091003,0.0,50.1821221875,49.4469278803,49.7747837768,61479900,0.0,0.0,XLE,NA,NA,USD
2026-02-03T05:00:00.000Z,51.3345909119,0.0,51.4438774714,49.6953038882,49.9138770074,83754100,0.0,0.0,XLE,NA,NA,USD
2026-02-04T05:00:00.000Z,52.4870643616,0.0,52.6162177587,51.4836184919,51.4836184919,78149900,0.0,0.0,XLE,NA,NA,USD
2026-02-05T05:00:00.000Z,51.8710899353,0.0,52.1492749571,51.1060877576,51.9207646139,54235600,0.0,0.0,XLE,NA,NA,USD
2026-02-06T05:00:00.000Z,52.9043388367,0.0,53.0732334983,52.0201166907,52.1592073038,41669600,0.0,0.0,XLE,NA,NA,USD
2026-02-09T05:00:00.000Z,53.2918052673,0.0,53.3712877813,52.6360896867,52.8645962295,38798500,0.0,0.0,XLE,NA,NA,USD
2026-02-10T05:00:00.000Z,53.2321968079,0.0,53.4408327207,52.8944037056,53.4209620924,32146000,0.0,0.0,XLE,NA,NA,USD
2026-02-11T05:00:00.000Z,54.6231079102,0.0,54.7522651024,53.8978470134,53.9276510617,57349700,0.0,0.0,XLE,NA,NA,USD
2026-02-12T05:00:00.000Z,53.6296005249,0.0,54.8814236409,53.4110273926,54.5833679914,67427800,0.0,0.0,XLE,NA,NA,USD
2026-02-13T05:00:00.000Z,53.9971961975,0.0,54.2257065331,53.4607043812,53.5898577831,48392100,0.0,0.0,XLE,NA,NA,USD
2026-02-17T05:00:00.000Z,53.4010925293,0.0,54.5535624676,52.8347928745,54.2058359392,50499600,0.0,0.0,XLE,NA,NA,USD
2026-02-18T05:00:00.000Z,54.4244041443,0.0,54.5038866577,53.8680417104,54.1760269749,59196100,0.0,0.0,XLE,NA,NA,USD
2026-02-19T05:00:00.000Z,54.821811676,0.0,55.5172685406,54.5734344951,55.0999929059,62513500,0.0,0.0,XLE,NA,NA,USD
2026-02-20T05:00:00.000Z,54.5237579346,0.0,54.9310963456,54.1561569907,54.6429779161,50833500,0.0,0.0,XLE,NA,NA,USD
2026-02-23T05:00:00.000Z,54.7920074463,0.0,55.5669430354,54.5138224274,54.6827208807,44013500,0.0,0.0,XLE,NA,NA,USD
2026-02-24T05:00:00.000Z,54.7423286438,0.0,54.8615524183,54.0468755757,54.7522658533,42921700,0.0,0.0,XLE,NA,NA,USD
2026-02-25T05:00:00.000Z,54.5138206482,0.0,55.0105749922,53.8382344372,54.9410296872,36207500,0.0,0.0,XLE,NA,NA,USD
2026-02-26T05:00:00.000Z,54.692653656,0.0,55.3086279942,53.7686902537,54.0170674309,47033500,0.0,0.0,XLE,NA,NA,USD
2026-02-27T05:00:00.000Z,55.5570030212,0.0,55.7855133505,54.5734315601,55.2788218063,59071500,0.0,0.0,XLE,NA,NA,USD
2026-03-02T05:00:00.000Z,56.6697387695,0.0,57.5042862529,55.904736594,57.3949996864,135633300,0.0,0.0,XLE,NA,NA,USD
2026-03-03T05:00:00.000Z,56.1531105042,0.0,57.3453216666,55.6861602163,57.0174619862,154770800,0.0,0.0,XLE,NA,NA,USD
2026-03-04T05:00:00.000Z,55.825252533,0.0,56.0636962887,54.9708382338,55.6960991306,70732700,0.0,0.0,XLE,NA,NA,USD
2026-03-05T05:00:00.000Z,56.113368988,0.0,56.6896058334,55.7159677957,56.1630436633,85177800,0.0,0.0,XLE,NA,NA,USD
2026-03-06T05:00:00.000Z,56.2027854919,0.0,56.9677876272,55.8053805056,56.7790223431,68219000,0.0,0.0,XLE,NA,NA,USD
2026-03-09T04:00:00.000Z,55.954410553,0.0,56.779024606,55.5768761799,56.4710355398,88747400,0.0,0.0,XLE,NA,NA,USD
2026-03-10T04:00:00.000Z,55.2390823364,0.0,56.0935004269,55.0105757897,55.6960992199,88817900,0.0,0.0,XLE,NA,NA,USD
2026-03-11T04:00:00.000Z,56.6101264954,0.0,56.669738383,55.1794753008,55.2688912373,48743700,0.0,0.0,XLE,NA,NA,USD
2026-03-12T04:00:00.000Z,57.1366844177,0.0,57.8420784843,56.6896085288,56.7591538355,69358700,0.0,0.0,XLE,NA,NA,USD
2026-03-13T04:00:00.000Z,57.3254508972,0.0,57.553957436,56.7293434225,57.1267484056,43374600,0.0,0.0,XLE,NA,NA,USD
2026-03-16T04:00:00.000Z,57.5241546631,0.0,57.7228533691,56.8982431272,57.385060263,39474300,0.0,0.0,XLE,NA,NA,USD
2026-03-17T04:00:00.000Z,58.130191803,0.0,58.6666874053,57.6036334099,57.8520105825,40137700,0.0,0.0,XLE,NA,NA,USD
