Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-05-05T05:00:00.000Z,4.4260001183,4.4299998283,4.4060001373,4.4159998894,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-06T05:00:00.000Z,4.3660001755,4.3720002174,4.3480000496,4.3559999466,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-07T05:00:00.000Z,4.3340001106,4.3959999084,4.3140001297,4.3920001984,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-08T05:00:00.000Z,4.3720002174,4.3880000114,4.3460001945,4.3639998436,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-11T05:00:00.000Z,4.3920001984,4.4099998474,4.3779997826,4.4099998474,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-12T05:00:00.000Z,4.4369997978,4.4670000076,4.4229998589,4.4629998207,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-13T05:00:00.000Z,4.4650001526,4.5,4.4609999657,4.4809999466,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-14T05:00:00.000Z,4.4390001297,4.4609999657,4.4359998703,4.4609999657,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-15T05:00:00.000Z,4.5479998589,4.5989999771,4.5460000038,4.5949997902,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-18T05:00:00.000Z,4.5989999771,4.626999855,4.5640001297,4.623000145,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-19T05:00:00.000Z,4.617000103,4.6869997978,4.6129999161,4.6669998169,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-20T05:00:00.000Z,4.6430001259,4.6589999199,4.5659999847,4.5720000267,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-21T05:00:00.000Z,4.609000206,4.6350002289,4.5539999008,4.5859999657,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-22T05:00:00.000Z,4.5419998169,4.5859999657,4.5279998779,4.5580000877,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-26T05:00:00.000Z,4.4889998436,4.5120000839,4.4790000916,4.4930000305,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-27T05:00:00.000Z,4.4710001945,4.4889998436,4.4489998817,4.4809999466,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-28T05:00:00.000Z,4.507999897,4.5100002289,4.4369997978,4.4549999237,0,0.0,0.0,^TNX,NA,NA,USD
2026-05-29T05:00:00.000Z,4.4409999847,4.4569997787,4.4260001183,4.4530000687,0,0.0,0.0,^TNX,NA,NA,USD
2026-06-01T05:00:00.000Z,4.4569997787,4.515999794,4.4450001717,4.4749999046,0,0.0,0.0,^TNX,NA,NA,USD
2026-06-02T05:00:00.000Z,4.4299998283,4.4629998207,4.4279999733,4.4549999237,0,0.0,0.0,^TNX,NA,NA,USD
2026-06-03T05:00:00.000Z,4.4850001335,4.5029997826,4.4749999046,4.4910001755,0,0.0,0.0,^TNX,NA,NA,USD
2026-06-04T05:00:00.000Z,4.4569997787,4.4790000916,4.4489998817,4.4770002365,0,0.0,0.0,^TNX,NA,NA,USD
2026-06-05T05:00:00.000Z,4.4670000076,4.5539999008,4.4650001526,4.5359997749,0,0.0,0.0,^TNX,NA,NA,USD
