Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-02-13T05:00:00.000Z,53.0739746094,0.0,53.4025115797,52.2078237466,52.3073832814,19918900,0.0,0.0,XLB,NA,NA,USD
2026-02-17T05:00:00.000Z,52.4666748047,0.0,52.7354798523,51.8494208793,52.4666748047,20404700,0.0,0.0,XLB,NA,NA,USD
2026-02-18T05:00:00.000Z,52.7852592468,0.0,53.1038421722,52.5065001366,52.7653473393,11992700,0.0,0.0,XLB,NA,NA,USD
2026-02-19T05:00:00.000Z,52.5960998535,0.0,52.934590876,52.1978693128,52.41689649,18340200,0.0,0.0,XLB,NA,NA,USD
2026-02-20T05:00:00.000Z,52.7255210876,0.0,53.0142380373,52.0883552663,52.3870262703,17810500,0.0,0.0,XLB,NA,NA,USD
2026-02-23T05:00:00.000Z,52.7255210876,0.0,52.8649006363,52.1281790796,52.2576045739,17353800,0.0,0.0,XLB,NA,NA,USD
2026-02-24T05:00:00.000Z,53.123752594,0.0,53.2631321452,52.6757441809,52.7255220495,13452200,0.0,0.0,XLB,NA,NA,USD
2026-02-25T05:00:00.000Z,52.8250808716,0.0,53.5120245639,52.4368043869,53.4921126572,12379300,0.0,0.0,XLB,NA,NA,USD
2026-02-26T05:00:00.000Z,52.7653465271,0.0,52.8848141728,52.1182228336,52.6558329361,15645100,0.0,0.0,XLB,NA,NA,USD
2026-02-27T05:00:00.000Z,53.1735305786,0.0,53.2531782068,52.436805209,52.6259664271,12122700,0.0,0.0,XLB,NA,NA,USD
2026-03-02T05:00:00.000Z,53.0142402649,0.0,53.1536198194,52.2775148794,52.8350368954,19444500,0.0,0.0,XLB,NA,NA,USD
2026-03-03T05:00:00.000Z,51.7100372314,0.0,51.8593746341,50.4655715355,51.4412321854,27307900,0.0,0.0,XLB,NA,NA,USD
2026-03-04T05:00:00.000Z,51.6901245117,0.0,52.148090767,51.4511892286,52.0883550473,17141500,0.0,0.0,XLB,NA,NA,USD
2026-03-05T05:00:00.000Z,50.6049537659,0.0,51.5507446357,50.2863670608,51.3715412756,19897300,0.0,0.0,XLB,NA,NA,USD
2026-03-06T05:00:00.000Z,49.6392478943,0.0,50.1370341687,49.2211054489,50.0872563008,23170700,0.0,0.0,XLB,NA,NA,USD
2026-03-09T04:00:00.000Z,49.7686729431,0.0,49.9677844129,48.3848239224,49.0419016469,22461900,0.0,0.0,XLB,NA,NA,USD
2026-03-10T04:00:00.000Z,49.659160614,0.0,50.1967669129,49.4102674727,49.7686742038,19215000,0.0,0.0,XLB,NA,NA,USD
2026-03-11T04:00:00.000Z,49.6193351746,0.0,49.6691130416,49.0618131891,49.5098215883,12570900,0.0,0.0,XLB,NA,NA,USD
2026-03-12T04:00:00.000Z,49.4600448608,0.0,50.0076090068,49.4102669926,49.5695584496,19572900,0.0,0.0,XLB,NA,NA,USD
2026-03-13T04:00:00.000Z,48.9722137451,0.0,49.908054399,48.7930103773,49.8084948626,17240300,0.0,0.0,XLB,NA,NA,USD
2026-03-16T04:00:00.000Z,49.1812858582,0.0,49.549646641,48.8726569981,49.241017781,15641100,0.0,0.0,XLB,NA,NA,USD
2026-03-17T04:00:00.000Z,49.3007545471,0.0,49.7587170218,49.2609307325,49.4600460078,12770300,0.0,0.0,XLB,NA,NA,USD
2026-03-18T04:00:00.000Z,48.2653579712,0.0,49.0618152715,48.2653579712,48.9622595331,16432400,0.0,0.0,XLB,NA,NA,USD
2026-03-19T04:00:00.000Z,47.5286369324,0.0,47.7874841337,47.0109387319,47.4290773951,23546600,0.0,0.0,XLB,NA,NA,USD
2026-03-20T04:00:00.000Z,46.7719993591,0.0,47.7476600319,46.5231062141,47.6381464405,19735100,0.0,0.0,XLB,NA,NA,USD
2026-03-23T04:00:00.000Z,47.5499992371,0.208,48.1500015259,47.3600006104,47.4000015259,19208000,0.0,0.0,XLB,NA,NA,USD
