Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2025-12-08T05:00:00.000Z,53.2393006268,53.2492131712,52.8229019014,53.0211868286,31164200,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-09T05:00:00.000Z,53.0410164808,53.4871566282,52.7931612636,52.8229026794,46335400,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-10T05:00:00.000Z,52.8229021956,53.616041909,52.753503038,53.4276695251,45437500,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-11T05:00:00.000Z,53.4970686442,54.5083183742,53.4673272287,54.3992614746,51786500,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-12T05:00:00.000Z,54.6867741317,54.736344418,54.2406339912,54.4785766602,64428900,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-15T05:00:00.000Z,54.7066028531,54.8354886226,54.3496907417,54.5182342529,35356800,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-16T05:00:00.000Z,54.5678039799,54.6867734219,54.0126069476,54.1712341309,37342300,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-17T05:00:00.000Z,54.329863281,54.5975473716,54.1117532599,54.1613235474,41112400,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-18T05:00:00.000Z,54.3001203049,54.5479755169,53.8936379084,54.0720939636,35021600,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-19T05:00:00.000Z,54.0919216588,54.5479743314,54.0919216588,54.36951828,46595300,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-22T05:00:00.000Z,54.4700056152,55.1564755525,54.4600584256,55.0370903015,37987800,0.191,0.0,0.0,XLF,NA,NA,USD
2025-12-23T05:00:00.000Z,55.02714109,55.2758625677,55.02714109,55.1465263367,24732900,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-24T05:00:00.000Z,55.2261159478,55.6041736614,55.1266288735,55.4449920654,15685800,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-26T05:00:00.000Z,55.4250920976,55.5146319796,55.1564724515,55.3355522156,20410100,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-29T05:00:00.000Z,55.3057099627,55.3952498498,54.9773957784,55.0370903015,34223800,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-30T05:00:00.000Z,55.1166803727,55.1166803727,54.8580079134,54.8978042603,16160900,0.0,0.0,0.0,XLF,NA,NA,USD
2025-12-31T05:00:00.000Z,54.937601921,54.9773944736,54.4700043224,54.4899024963,22996200,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-02T05:00:00.000Z,54.549595113,54.7187238924,54.0620993575,54.6490821838,36087100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-05T05:00:00.000Z,54.539646965,56.2210028385,54.539646965,55.8429489136,58044100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-06T05:00:00.000Z,55.7534089058,56.2309537009,55.7036653679,56.1115684509,38950800,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-07T05:00:00.000Z,55.9424355151,56.0518735749,55.2559655882,55.3256072998,44720900,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-08T05:00:00.000Z,55.1664248762,55.9623328511,55.1266285287,55.6141242981,35358300,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-09T05:00:00.000Z,55.6937135463,55.8727933162,55.4350448761,55.4449920654,29544900,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-12T05:00:00.000Z,54.7485716424,55.0768858218,54.5595446815,55.0072441101,42021600,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-13T05:00:00.000Z,54.8679604489,54.9475493497,53.8730745209,53.9526634216,77045100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-14T05:00:00.000Z,53.7735827097,53.9029189407,53.4154231747,53.8730735779,59754600,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-15T05:00:00.000Z,53.9427150394,54.4202598189,53.932764055,54.0919456482,48490800,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-16T05:00:00.000Z,54.0919450524,54.4799499443,54.0123561543,54.1615867615,44363200,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-20T05:00:00.000Z,53.3358358226,53.8332787924,52.8284418682,52.9279327393,57030800,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-21T05:00:00.000Z,53.0970598479,53.5547102499,52.9677274124,53.1865997314,49360300,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-22T05:00:00.000Z,53.3756313312,53.7735834237,53.3656803467,53.5348129272,46919300,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-23T05:00:00.000Z,53.216449488,53.2363438666,52.6095684701,52.7985954285,47057500,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-26T05:00:00.000Z,52.828440082,53.2761394987,52.8184928928,53.1368560791,31072700,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-27T05:00:00.000Z,53.0473175093,53.1567555689,52.5697727181,52.7289543152,38633700,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-28T05:00:00.000Z,52.6593110644,52.9378779023,52.4901784876,52.7190055847,45450800,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-29T05:00:00.000Z,53.0473188062,53.3557348184,52.7190084146,53.2761421204,51975400,0.0,0.0,0.0,XLF,NA,NA,USD
2026-01-30T05:00:00.000Z,53.1070115441,53.3855783877,52.7488520052,53.1667022705,42767000,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-02T05:00:00.000Z,53.1766531379,53.813379519,52.9279316582,53.7536849976,48031500,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-03T05:00:00.000Z,53.4452715941,53.8929672115,52.8881341255,53.2562408447,66887100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-04T05:00:00.000Z,53.2363444566,53.9029200034,53.1269101923,53.6840438843,59506400,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-05T05:00:00.000Z,53.664144881,53.7835339233,52.9080332556,53.0174713135,64475000,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-06T05:00:00.000Z,53.554712149,54.0720494997,53.554712149,53.982509613,53073800,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-09T05:00:00.000Z,53.8034336434,54.1118458569,53.6243538699,53.6641464233,31699900,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-10T05:00:00.000Z,53.4253765317,53.9825102374,52.8483408562,53.2761421204,57920800,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-11T05:00:00.000Z,53.3955238944,53.6541963511,52.4205361777,52.4702835083,60339900,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-12T05:00:00.000Z,52.6294663911,52.8383915223,51.1669828824,51.4256515503,94645100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-13T05:00:00.000Z,51.2863695718,51.6644272925,50.9879045481,51.3858604431,56449300,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-17T05:00:00.000Z,51.5549867312,52.1419695605,51.5549867312,51.9330444336,54064700,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-18T05:00:00.000Z,52.0822782521,52.5100795165,52.0126365388,52.3210525513,45224000,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-19T05:00:00.000Z,51.873349797,52.112124081,51.4753977174,51.8833007812,47344400,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-20T05:00:00.000Z,51.7738658095,52.2315124362,51.4555026088,52.2215652466,52934100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-23T05:00:00.000Z,51.9230945054,52.2016651421,50.3810220971,50.4705619812,94600400,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-24T05:00:00.000Z,50.1919957312,50.9182620019,49.9830705976,50.7192840576,64114100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-25T05:00:00.000Z,50.9779571054,51.6246306876,50.9083115982,51.6047325134,47652800,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-26T05:00:00.000Z,51.8037089184,52.3906917558,51.7141690348,52.2315101624,60884300,0.0,0.0,0.0,XLF,NA,NA,USD
2026-02-27T05:00:00.000Z,51.6146839933,51.7937637674,50.7491304869,51.1669845581,81998700,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-02T05:00:00.000Z,50.3511773246,51.3659614246,50.2019429176,51.0376472473,70107200,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-03T05:00:00.000Z,50.0328154193,51.2863700485,49.8238902803,50.9481086731,94738700,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-04T05:00:00.000Z,51.0674968841,51.3858600798,50.8187754002,51.2366256714,51472400,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-05T05:00:00.000Z,50.9779571187,51.5549889891,50.6496429376,50.968006134,58430700,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-06T05:00:00.000Z,50.1820460573,50.3611258323,49.4955761166,50.3113822937,75632700,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-09T04:00:00.000Z,49.6647020872,50.2616359017,48.9284886497,50.0726089478,78178700,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-10T04:00:00.000Z,50.0726090582,50.4307647935,49.4955734158,49.8039894104,70834200,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-11T04:00:00.000Z,49.7243964566,49.8636798743,48.9682848481,49.3861351013,56301200,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-12T04:00:00.000Z,48.7295109118,48.9682851976,48.5404839571,48.580280304,67871700,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-13T04:00:00.000Z,48.8588488066,49.2070573653,48.6001763386,48.6399726868,47595200,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-16T04:00:00.000Z,48.9981309144,49.4955738678,48.8588474946,49.0478744507,45720100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-17T04:00:00.000Z,49.4458324981,49.9333244885,49.2568017386,49.3065490723,46974000,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-18T04:00:00.000Z,49.1175184494,49.4557798253,48.6698190114,48.7195663452,49239100,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-19T04:00:00.000Z,48.5205876852,48.9284907682,48.2718662005,48.7394638062,58374000,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-20T04:00:00.000Z,48.7096133384,49.0876710476,48.5404845551,48.8290023804,82914000,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-23T04:00:00.000Z,49.7000007629,49.8600006104,49.2200012207,49.2700004578,81044800,0.251,0.0,0.0,XLF,NA,NA,USD
2026-03-24T04:00:00.000Z,48.7999992371,49.5900001526,48.7799987793,49.2799987793,43296400,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-25T04:00:00.000Z,49.5900001526,49.9500007629,48.9900016785,49.3400001526,40438800,0.0,0.0,0.0,XLF,NA,NA,USD
2026-03-26T04:00:00.000Z,49.1100006104,49.4900016785,48.8800010681,49.0499992371,45035700,0.0,0.0,0.0,XLF,NA,NA,USD
