Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,Capital Gains,thscode,thsname_cn,thsname_en,currency
2026-03-06T05:00:00.000Z,137.1195068359,0.0,139.6563612031,136.620127735,137.6488627036,19677200,0.0,0.0,XLK,NA,NA,USD
2026-03-09T04:00:00.000Z,139.58644104,0.0,140.0358944235,135.2917929567,135.8011541542,22760900,0.0,0.0,XLK,NA,NA,USD
2026-03-10T04:00:00.000Z,139.58644104,0.0,141.2144217886,138.8473697229,139.6663435251,24338500,0.0,0.0,XLK,NA,NA,USD
2026-03-11T04:00:00.000Z,140.2555999756,0.0,141.4141630895,139.3467416395,140.4054228423,14009200,0.0,0.0,XLK,NA,NA,USD
2026-03-12T04:00:00.000Z,137.6688232422,0.0,139.5764550148,137.4790567505,139.0970553578,32372800,0.0,0.0,XLK,NA,NA,USD
2026-03-13T04:00:00.000Z,136.6301269531,0.0,139.5365170183,136.3504758719,138.2780719131,15701800,0.0,0.0,XLK,NA,NA,USD
2026-03-16T04:00:00.000Z,138.6076660156,0.0,139.9060547633,138.347994362,138.5477429602,16626400,0.0,0.0,XLK,NA,NA,USD
2026-03-17T04:00:00.000Z,139.3667144775,0.0,140.0958189465,138.7574713574,139.2169068414,12034600,0.0,0.0,XLK,NA,NA,USD
2026-03-18T04:00:00.000Z,137.7886810303,0.0,139.8960613356,137.7587042651,139.1369953884,12634500,0.0,0.0,XLK,NA,NA,USD
2026-03-19T04:00:00.000Z,138.2580871582,0.0,138.9971736957,135.2718099618,135.8311121027,18087900,0.0,0.0,XLK,NA,NA,USD
2026-03-20T04:00:00.000Z,135.1219940186,0.0,137.8086560914,134.1532125576,137.8086560914,27251800,0.0,0.0,XLK,NA,NA,USD
2026-03-23T04:00:00.000Z,136.9499969482,0.168,139.1999969482,136.2200012207,137.5,21818500,0.0,0.0,XLK,NA,NA,USD
2026-03-24T04:00:00.000Z,136.1499938965,0.0,136.9199981689,134.8699951172,136.0500030518,16843900,0.0,0.0,XLK,NA,NA,USD
2026-03-25T04:00:00.000Z,136.7599945068,0.0,138.0,136.2799987793,137.2899932861,13872400,0.0,0.0,XLK,NA,NA,USD
2026-03-26T04:00:00.000Z,132.5,0.0,135.5200042725,132.4199981689,135.1799926758,15434600,0.0,0.0,XLK,NA,NA,USD
2026-03-27T04:00:00.000Z,129.9199981689,0.0,132.0500030518,129.5800018311,131.5299987793,15895200,0.0,0.0,XLK,NA,NA,USD
2026-03-30T04:00:00.000Z,127.5,0.0,131.5500030518,126.6800003052,131.2700042725,18830000,0.0,0.0,XLK,NA,NA,USD
2026-03-31T04:00:00.000Z,132.8999938965,0.0,133.2200012207,128.9799957275,129.1499938965,19405300,0.0,0.0,XLK,NA,NA,USD
2026-04-01T04:00:00.000Z,134.9100036621,0.0,136.0500030518,133.7599945068,134.1199951172,17050100,0.0,0.0,XLK,NA,NA,USD
2026-04-02T04:00:00.000Z,135.9900054932,0.0,136.0399932861,131.3500061035,131.9100036621,12266200,0.0,0.0,XLK,NA,NA,USD
2026-04-06T04:00:00.000Z,136.7799987793,0.0,137.25,135.7100067139,136.4799957275,10147600,0.0,0.0,XLK,NA,NA,USD
2026-04-07T04:00:00.000Z,137.4299926758,0.0,137.4900054932,134.1100006104,136.1699981689,8585500,0.0,0.0,XLK,NA,NA,USD
2026-04-08T04:00:00.000Z,141.6900024414,0.0,143.5599975586,140.7400054932,143.1300048828,13359000,0.0,0.0,XLK,NA,NA,USD
2026-04-09T04:00:00.000Z,142.0700073242,0.0,142.1900024414,140.3500061035,141.7599945068,8235100,0.0,0.0,XLK,NA,NA,USD
2026-04-10T04:00:00.000Z,142.6199951172,0.0,143.5599975586,141.9199981689,142.5,9310100,0.0,0.0,XLK,NA,NA,USD
2026-04-13T04:00:00.000Z,145.6100006104,0.0,145.6699981689,142.1300048828,142.3300018311,10407700,0.0,0.0,XLK,NA,NA,USD
2026-04-14T04:00:00.000Z,147.9400024414,0.0,147.9400024414,146.0800018311,146.8999938965,10183300,0.0,0.0,XLK,NA,NA,USD
2026-04-15T04:00:00.000Z,150.3000030518,0.0,150.3699951172,147.9600067139,148.2700042725,10622500,0.0,0.0,XLK,NA,NA,USD
2026-04-16T04:00:00.000Z,152.0200042725,0.0,152.1799926758,149.75,150.9900054932,11778000,0.0,0.0,XLK,NA,NA,USD
2026-04-17T04:00:00.000Z,154.3500061035,0.0,154.8099975586,153.5099945068,154.0599975586,10630400,0.0,0.0,XLK,NA,NA,USD
2026-04-20T04:00:00.000Z,154.5599975586,0.0,154.75,153.0399932861,154.3000030518,8131600,0.0,0.0,XLK,NA,NA,USD
2026-04-21T04:00:00.000Z,154.6900024414,0.0,156.0700073242,154.1499938965,155.0,12657300,0.0,0.0,XLK,NA,NA,USD
2026-04-22T04:00:00.000Z,158.0899963379,0.0,158.1600036621,155.5200042725,156.2200012207,13830400,0.0,0.0,XLK,NA,NA,USD
2026-04-23T04:00:00.000Z,155.8399963379,0.0,157.8000030518,153.9499969482,156.7700042725,12151400,0.0,0.0,XLK,NA,NA,USD
2026-04-24T04:00:00.000Z,160.2200012207,0.0,160.3999938965,157.6000061035,158.4299926758,11059800,0.0,0.0,XLK,NA,NA,USD
2026-04-27T04:00:00.000Z,160.5700073242,0.0,160.6199951172,158.8099975586,160.0200042725,8963900,0.0,0.0,XLK,NA,NA,USD
2026-04-28T04:00:00.000Z,157.8500061035,0.0,158.6399993896,156.1600036621,157.1100006104,9253000,0.0,0.0,XLK,NA,NA,USD
2026-04-29T04:00:00.000Z,159.1100006104,0.0,159.1499938965,157.75,158.8300018311,7506900,0.0,0.0,XLK,NA,NA,USD
2026-04-30T04:00:00.000Z,159.5,0.0,159.8000030518,156.8800048828,159.6499938965,9276400,0.0,0.0,XLK,NA,NA,USD
2026-05-01T04:00:00.000Z,161.8699951172,0.0,162.2899932861,160.1399993896,160.3899993896,10161800,0.0,0.0,XLK,NA,NA,USD
2026-05-04T04:00:00.000Z,162.0500030518,0.0,163.2400054932,160.8800048828,162.7100067139,10740000,0.0,0.0,XLK,NA,NA,USD
2026-05-05T04:00:00.000Z,165.6300048828,0.0,166.0200042725,163.5200042725,163.8699951172,9813500,0.0,0.0,XLK,NA,NA,USD
2026-05-06T04:00:00.000Z,170.0299987793,0.0,170.0800018311,166.8399963379,167.8800048828,11304700,0.0,0.0,XLK,NA,NA,USD
2026-05-07T04:00:00.000Z,169.6900024414,0.0,171.9499969482,168.6999969482,170.2599945068,11031500,0.0,0.0,XLK,NA,NA,USD
2026-05-08T04:00:00.000Z,175.5200042725,0.0,175.6000061035,171.3000030518,171.5899963379,11222200,0.0,0.0,XLK,NA,NA,USD
2026-05-11T04:00:00.000Z,177.8800048828,0.0,178.3000030518,175.8699951172,176.1499938965,10461800,0.0,0.0,XLK,NA,NA,USD
2026-05-12T04:00:00.000Z,175.1999969482,0.0,176.9900054932,171.1999969482,176.1499938965,15950700,0.0,0.0,XLK,NA,NA,USD
2026-05-13T04:00:00.000Z,176.8500061035,0.0,177.7400054932,174.2599945068,177.2700042725,9817900,0.0,0.0,XLK,NA,NA,USD
2026-05-14T04:00:00.000Z,179.5,0.0,180.2200012207,176.8699951172,177.3600006104,11424900,0.0,0.0,XLK,NA,NA,USD
2026-05-15T04:00:00.000Z,176.2599945068,0.0,178.6999969482,174.6300048828,176.2100067139,14519000,0.0,0.0,XLK,NA,NA,USD
2026-05-18T04:00:00.000Z,174.3600006104,0.0,177.8500061035,171.9100036621,177.6199951172,19162600,0.0,0.0,XLK,NA,NA,USD
2026-05-19T04:00:00.000Z,173.2400054932,0.0,175.1799926758,170.8300018311,172.6799926758,15751400,0.0,0.0,XLK,NA,NA,USD
